loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/initial_learning_rate,config/decay_patience,config/decay_rate,config/num_layers,config/units_per_layer,config/activation,config/batch_size,config/epochs,config/h,config/patience,logdir
232638.11703125,1732837541,,False,1,3d48e90c,2024-11-29_00-45-41,973.1366364955902,973.1366364955902,43140,MW-PRD-197955,127.0.0.1,973.1366364955902,1,0.0001,100,0.6670306748188308,3,128,ReLU,8,2000,24,200,3d48e90c
228036.95546875,1732837640,,False,1,9d83ff49,2024-11-29_00-47-20,1036.5727536678314,1036.5727536678314,42780,MW-PRD-197955,127.0.0.1,1036.5727536678314,1,0.0001,100,0.6437465765981581,3,128,ReLU,8,2000,24,200,9d83ff49
229932.0459375,1732837606,,False,1,740a912f,2024-11-29_00-46-46,928.5343518257141,928.5343518257141,37304,MW-PRD-197955,127.0.0.1,928.5343518257141,1,0.0001,100,0.571483170233323,3,128,ReLU,8,2000,24,200,740a912f
230433.931953125,1732837814,,False,1,4f19d7cf,2024-11-29_00-50-14,1101.430210351944,1101.430210351944,3564,MW-PRD-197955,127.0.0.1,1101.430210351944,1,0.0001,100,0.6412312799214283,3,128,ReLU,8,2000,24,200,4f19d7cf
228320.22765625,1732838175,,False,1,2dfe3461,2024-11-29_00-56-15,1424.1416301727295,1424.1416301727295,40876,MW-PRD-197955,127.0.0.1,1424.1416301727295,1,0.0001,100,0.6453285245573731,3,128,ReLU,8,2000,24,200,2dfe3461
227801.60171875,1732838119,,False,1,9958ad0f,2024-11-29_00-55-19,1046.182766199112,1046.182766199112,26184,MW-PRD-197955,127.0.0.1,1046.182766199112,1,0.0001,100,0.5738438550522454,3,512,ReLU,8,2000,24,200,9958ad0f
223197.27359375,1732838720,,False,1,ffaba712,2024-11-29_01-05-20,1603.8074202537537,1603.8074202537537,41476,MW-PRD-197955,127.0.0.1,1603.8074202537537,1,0.0001,100,0.670309461129317,3,128,ReLU,8,2000,24,200,ffaba712
237279.113828125,1732838263,,False,1,57cfb3df,2024-11-29_00-57-43,1101.6004910469055,1101.6004910469055,44496,MW-PRD-197955,127.0.0.1,1101.6004910469055,1,0.0001,100,0.5685814715357304,3,512,ReLU,8,2000,24,200,57cfb3df
230369.77109375,1732838311,,False,1,cdf205ee,2024-11-29_00-58-31,1094.4468224048615,1094.4468224048615,23280,MW-PRD-197955,127.0.0.1,1094.4468224048615,1,0.0001,100,0.5727037965974507,3,512,ReLU,8,2000,24,200,cdf205ee
227663.741875,1732838400,,False,1,3b725709,2024-11-29_01-00-00,1095.5728077888489,1095.5728077888489,36568,MW-PRD-197955,127.0.0.1,1095.5728077888489,1,0.0001,100,0.5236357765446938,3,512,ReLU,8,2000,24,200,3b725709
229306.608046875,1732838769,,False,1,6840f096,2024-11-29_01-06-09,1395.9512753486633,1395.9512753486633,26920,MW-PRD-197955,127.0.0.1,1395.9512753486633,1,0.0001,100,0.5790473590704626,3,128,ReLU,8,2000,24,200,6840f096
228542.68421875,1732838703,,False,1,cfda8643,2024-11-29_01-05-03,1090.7441575527191,1090.7441575527191,24112,MW-PRD-197955,127.0.0.1,1090.7441575527191,1,0.0001,100,0.5740990201687276,3,512,ReLU,8,2000,24,200,cfda8643
235629.85875,1732838833,,False,1,07eac0d2,2024-11-29_01-07-13,1146.7809028625488,1146.7809028625488,35820,MW-PRD-197955,127.0.0.1,1146.7809028625488,1,0.0001,100,0.5924309997685353,3,512,ReLU,8,2000,24,200,07eac0d2
238169.330546875,1732838737,,False,1,85465030,2024-11-29_01-05-37,973.3358862400055,973.3358862400055,4920,MW-PRD-197955,127.0.0.1,973.3358862400055,1,0.0001,100,0.6157931065702378,3,512,ReLU,8,2000,24,200,85465030
233567.06203125,1732839152,,False,1,ca283737,2024-11-29_01-12-32,1289.4922983646393,1289.4922983646393,39648,MW-PRD-197955,127.0.0.1,1289.4922983646393,1,0.0001,100,0.6202022358493332,3,128,ReLU,8,2000,24,200,ca283737
231913.789609375,1732839078,,False,1,3d54328a,2024-11-29_01-11-18,1115.419662952423,1115.419662952423,17552,MW-PRD-197955,127.0.0.1,1115.419662952423,1,0.0001,100,0.6171083524443631,3,512,ReLU,8,2000,24,200,3d54328a
225285.774296875,1732839491,,False,1,17065921,2024-11-29_01-18-11,1273.9741344451904,1273.9741344451904,35400,MW-PRD-197955,127.0.0.1,1273.9741344451904,1,0.0001,100,0.6146621983537834,3,128,ReLU,8,2000,24,200,17065921
233154.1959375,1732839323,,False,1,e5f1c08e,2024-11-29_01-15-23,1016.9064545631409,1016.9064545631409,24644,MW-PRD-197955,127.0.0.1,1016.9064545631409,1,0.0001,100,0.5233320171702553,3,128,ReLU,8,2000,24,200,e5f1c08e
229969.8140625,1732839480,,False,1,190295b1,2024-11-29_01-18-00,1101.1322402954102,1101.1322402954102,29584,MW-PRD-197955,127.0.0.1,1101.1322402954102,1,0.0001,100,0.6153433326187386,3,128,ReLU,8,2000,24,200,190295b1
224535.969375,1732839356,,False,1,672c313f,2024-11-29_01-15-56,904.0744061470032,904.0744061470032,28068,MW-PRD-197955,127.0.0.1,904.0744061470032,1,0.0001,50,0.5246881556381904,4,128,ReLU,8,2000,24,200,672c313f
223880.348828125,1732839337,,False,1,7478af3a,2024-11-29_01-15-37,810.7096629142761,810.7096629142761,2020,MW-PRD-197955,127.0.0.1,810.7096629142761,1,0.0001,50,0.6191281612589098,4,128,ReLU,8,2000,24,200,7478af3a
225146.17578125,1732839613,,False,1,2711cb36,2024-11-29_01-20-13,851.7007706165314,851.7007706165314,44984,MW-PRD-197955,127.0.0.1,851.7007706165314,1,0.0001,50,0.616934110532489,4,128,ReLU,8,2000,24,200,2711cb36
228375.347109375,1732839569,,False,1,52215bc6,2024-11-29_01-19-29,757.3978233337402,757.3978233337402,12356,MW-PRD-197955,127.0.0.1,757.3978233337402,1,0.0001,50,0.6708695700539234,4,128,ReLU,8,2000,24,200,52215bc6
221353.1565625,1732840153,,False,1,30ef4c21,2024-11-29_01-29-13,1293.7279534339905,1293.7279534339905,20980,MW-PRD-197955,127.0.0.1,1293.7279534339905,1,0.0001,100,0.6865137378843247,4,128,ReLU,8,2000,24,200,30ef4c21
223208.90484375,1732839688,,False,1,8e6b619a,2024-11-29_01-21-28,782.9628391265869,782.9628391265869,31936,MW-PRD-197955,127.0.0.1,782.9628391265869,1,0.0001,50,0.682467473078548,4,128,ReLU,8,2000,24,200,8e6b619a
234249.876953125,1732839640,,False,1,dc038ca3,2024-11-29_01-20-40,684.4892375469208,684.4892375469208,14204,MW-PRD-197955,127.0.0.1,684.4892375469208,1,0.0001,50,0.6823669417935061,3,128,ReLU,8,2000,24,200,dc038ca3
227227.54640625,1732839828,,False,1,bac296c5,2024-11-29_01-23-48,704.8833544254303,704.8833544254303,32684,MW-PRD-197955,127.0.0.1,704.8833544254303,1,0.0001,50,0.6704194265769737,4,128,ReLU,8,2000,24,200,bac296c5
224707.01984375,1732840087,,False,1,70dcfd69,2024-11-29_01-28-07,890.2366263866425,890.2366263866425,27368,MW-PRD-197955,127.0.0.1,890.2366263866425,1,0.0001,50,0.6645131809483827,4,128,ReLU,8,2000,24,200,70dcfd69
391542.705625,1732840574,,False,1,58c20bcf,2024-11-29_01-36-14,1210.0332005023956,1210.0332005023956,33924,MW-PRD-197955,127.0.0.1,1210.0332005023956,1,1e-06,50,0.6859084463886561,4,128,ReLU,8,2000,24,200,58c20bcf
5165477.4475,1732840440,,False,1,b7edb6b2,2024-11-29_01-34-00,1037.3305683135986,1037.3305683135986,20512,MW-PRD-197955,127.0.0.1,1037.3305683135986,1,0.0001,50,0.6734433122839615,4,16,ReLU,8,2000,24,200,b7edb6b2
2440255.77375,1732840474,,False,1,31ba3d10,2024-11-29_01-34-34,1029.4668707847595,1029.4668707847595,39248,MW-PRD-197955,127.0.0.1,1029.4668707847595,1,1e-06,50,0.6849020744389067,4,16,ReLU,8,2000,24,200,31ba3d10
2117492.409375,1732840546,,False,1,842eeddb,2024-11-29_01-35-46,1027.2042877674103,1027.2042877674103,33380,MW-PRD-197955,127.0.0.1,1027.2042877674103,1,1e-06,50,0.6838930085036902,4,16,ReLU,8,2000,24,200,842eeddb
227705.6084375,1732840209,,False,1,93ff3d58,2024-11-29_01-30-09,651.9308521747589,651.9308521747589,38532,MW-PRD-197955,127.0.0.1,651.9308521747589,1,0.0001,50,0.6815980984652189,4,128,ReLU,8,2000,24,200,93ff3d58
3464733.315,1732840626,,False,1,8a9610a6,2024-11-29_01-37-06,1017.7424604892731,1017.7424604892731,41196,MW-PRD-197955,127.0.0.1,1017.7424604892731,1,1e-06,50,0.5031632888596751,4,16,ReLU,8,2000,24,200,8a9610a6
386980.86921875,1732840870,,False,1,2be4e937,2024-11-29_01-41-10,1220.3415501117706,1220.3415501117706,18616,MW-PRD-197955,127.0.0.1,1220.3415501117706,1,1e-06,50,0.5914995126368492,4,128,ReLU,8,2000,24,200,2be4e937
1730894.72625,1732840706,,False,1,3a05deea,2024-11-29_01-38-26,1020.5667443275452,1020.5667443275452,36900,MW-PRD-197955,127.0.0.1,1020.5667443275452,1,1e-06,50,0.5929949858597655,4,16,ReLU,8,2000,24,200,3a05deea
387767.04859375,1732840936,,False,1,4a0f467b,2024-11-29_01-42-16,1212.9288258552551,1212.9288258552551,5776,MW-PRD-197955,127.0.0.1,1212.9288258552551,1,1e-06,50,0.6626076996127431,4,128,ReLU,8,2000,24,200,4a0f467b
252017.226875,1732841095,,False,1,36528009,2024-11-29_01-44-55,1230.776479959488,1230.776479959488,36408,MW-PRD-197955,127.0.0.1,1230.776479959488,1,1e-05,50,0.5077148047184096,4,128,ReLU,8,2000,24,200,36528009
386426.0240625,1732841376,,False,1,4d487d83,2024-11-29_01-49-36,1252.2944371700287,1252.2944371700287,15888,MW-PRD-197955,127.0.0.1,1252.2944371700287,1,1e-06,50,0.7136312960495922,4,128,ReLU,8,2000,24,200,4d487d83
1564159.665625,1732841252,,False,1,26fc5adf,2024-11-29_01-47-32,1063.2136487960815,1063.2136487960815,38752,MW-PRD-197955,127.0.0.1,1063.2136487960815,1,1e-06,50,0.689163552142635,4,16,ReLU,8,2000,24,200,26fc5adf
2687232.23375,1732841312,,False,1,c8080802,2024-11-29_01-48-32,1068.4599137306213,1068.4599137306213,10752,MW-PRD-197955,127.0.0.1,1068.4599137306213,1,1e-06,50,0.6930177335269917,4,16,ReLU,8,2000,24,200,c8080802
228685.7021875,1732841182,,False,1,f00666ab,2024-11-29_01-46-22,707.8489472866058,707.8489472866058,18028,MW-PRD-197955,127.0.0.1,707.8489472866058,1,0.0001,50,0.6940434272235726,4,128,ReLU,8,2000,24,200,f00666ab
230599.42140625,1732841200,,False,1,74ecdad0,2024-11-29_01-46-40,691.1112537384033,691.1112537384033,26396,MW-PRD-197955,127.0.0.1,691.1112537384033,1,0.0001,50,0.7205414105232931,4,128,ReLU,8,2000,24,200,74ecdad0
227078.66484375,1732841355,,False,1,8a45c807,2024-11-29_01-49-15,773.3110802173615,773.3110802173615,11680,MW-PRD-197955,127.0.0.1,773.3110802173615,1,0.0001,50,0.6636014422809522,4,128,ReLU,8,2000,24,200,8a45c807
254599.638125,1732841921,,False,1,1aa980eb,2024-11-29_01-58-41,1303.9192852973938,1303.9192852973938,17984,MW-PRD-197955,127.0.0.1,1303.9192852973938,1,1e-05,50,0.7138028448210951,4,128,ReLU,8,2000,24,200,1aa980eb
249092.58796875,1732841977,,False,1,59a5c5d3,2024-11-29_01-59-37,1311.9267721176147,1311.9267721176147,23396,MW-PRD-197955,127.0.0.1,1311.9267721176147,1,1e-05,50,0.6639257571228728,4,128,ReLU,8,2000,24,200,59a5c5d3
232800.67359375,1732841372,,False,1,a53912b6,2024-11-29_01-49-32,624.1245698928833,624.1245698928833,31296,MW-PRD-197955,127.0.0.1,624.1245698928833,1,0.0001,50,0.7164162511230098,4,128,ReLU,8,2000,24,200,a53912b6
254556.82078125,1732842208,,False,1,e9aed970,2024-11-29_02-03-28,1297.48912191391,1297.48912191391,36712,MW-PRD-197955,127.0.0.1,1297.48912191391,1,1e-05,50,0.6604933774766267,4,128,ReLU,8,2000,24,200,e9aed970
224164.917578125,1732841871,,False,1,2576a712,2024-11-29_01-57-51,894.2555482387543,894.2555482387543,41872,MW-PRD-197955,127.0.0.1,894.2555482387543,1,0.0001,50,0.6608574392805906,4,128,ReLU,8,2000,24,200,2576a712
219487.661875,1732842247,,False,1,493caa6b,2024-11-29_02-04-07,1111.2113535404205,1111.2113535404205,26432,MW-PRD-197955,127.0.0.1,1111.2113535404205,1,0.0001,50,0.6579249633823976,4,128,ReLU,8,2000,24,200,493caa6b
236919.97453125,1732841874,,False,1,2d24b08d,2024-11-29_01-57-54,653.9160695075989,653.9160695075989,2824,MW-PRD-197955,127.0.0.1,653.9160695075989,1,0.0001,50,0.715577182578627,4,128,ReLU,8,2000,24,200,2d24b08d
227475.45171875,1732842106,,False,1,11cecf18,2024-11-29_02-01-46,846.7814996242523,846.7814996242523,30744,MW-PRD-197955,127.0.0.1,846.7814996242523,1,0.0001,50,0.7368609518751107,4,128,ReLU,8,2000,24,200,11cecf18
229039.996953125,1732842149,,False,1,67fd5fdf,2024-11-29_02-02-29,848.7527973651886,848.7527973651886,3908,MW-PRD-197955,127.0.0.1,848.7527973651886,1,0.0001,50,0.6604887478187847,4,128,ReLU,16,2000,24,200,67fd5fdf
233354.544453125,1732842048,,False,1,af195427,2024-11-29_02-00-48,693.3026812076569,693.3026812076569,17172,MW-PRD-197955,127.0.0.1,693.3026812076569,1,0.0001,50,0.7646264684716667,4,128,ReLU,16,2000,24,200,af195427
229117.456484375,1732842146,,False,1,40d83ad6,2024-11-29_02-02-26,751.8739891052246,751.8739891052246,40804,MW-PRD-197955,127.0.0.1,751.8739891052246,1,0.0001,50,0.737846184988331,4,128,ReLU,8,2000,24,200,40d83ad6
234938.059453125,1732841991,,False,1,69bdd6ec,2024-11-29_01-59-51,559.0921564102173,559.0921564102173,29868,MW-PRD-197955,127.0.0.1,559.0921564102173,1,0.0001,25,0.6544908258554332,4,128,ReLU,8,2000,24,200,69bdd6ec
233012.610859375,1732842269,,False,1,d9356298,2024-11-29_02-04-29,795.7968337535858,795.7968337535858,32676,MW-PRD-197955,127.0.0.1,795.7968337535858,1,0.0001,50,0.6549090807865053,4,128,ReLU,16,2000,24,200,d9356298
250944.516796875,1732842405,,False,1,0fab232e,2024-11-29_02-06-45,496.590913772583,496.590913772583,14100,MW-PRD-197955,127.0.0.1,496.590913772583,1,0.0001,25,0.653799914858128,4,128,ReLU,16,2000,24,200,0fab232e
251236.857421875,1732842435,,False,1,db97d690,2024-11-29_02-07-15,488.6620707511902,488.6620707511902,43884,MW-PRD-197955,127.0.0.1,488.6620707511902,1,0.0001,25,0.6549562793497544,4,128,ReLU,16,2000,24,200,db97d690
237093.528828125,1732842509,,False,1,1ced0489,2024-11-29_02-08-29,523.670480966568,523.670480966568,25888,MW-PRD-197955,127.0.0.1,523.670480966568,1,0.0001,25,0.6717804935777295,4,128,ReLU,8,2000,24,200,1ced0489
247583.56625,1732842477,,False,1,8a4626b7,2024-11-29_02-07-57,455.993275642395,455.993275642395,27508,MW-PRD-197955,127.0.0.1,455.993275642395,1,0.0001,25,0.6502422330785611,4,128,ReLU,16,2000,24,200,8a4626b7
236666.8640625,1732842756,,False,1,8b2576c3,2024-11-29_02-12-36,696.2283883094788,696.2283883094788,34904,MW-PRD-197955,127.0.0.1,696.2283883094788,1,0.0001,50,0.6545081357062187,4,128,ReLU,16,2000,24,200,8b2576c3
229566.1959375,1732842971,,False,1,93f03a7b,2024-11-29_02-16-11,872.9487097263336,872.9487097263336,40968,MW-PRD-197955,127.0.0.1,872.9487097263336,1,0.0001,100,0.6759927552006053,4,128,ReLU,8,2000,24,200,93f03a7b
233480.230546875,1732843229,,False,1,1b702fc2,2024-11-29_02-20-29,1082.6434242725372,1082.6434242725372,36768,MW-PRD-197955,127.0.0.1,1082.6434242725372,1,0.0001,100,0.6525336394471227,3,64,ReLU,8,2000,24,200,1b702fc2
233862.697578125,1732843082,,False,1,dca85d4d,2024-11-29_02-18-02,901.4336853027344,901.4336853027344,31656,MW-PRD-197955,127.0.0.1,901.4336853027344,1,0.0001,100,0.6568611323067153,3,64,ReLU,8,2000,24,200,dca85d4d
230229.64328125,1732843302,,False,1,fb1448e4,2024-11-29_02-21-42,1084.8870441913605,1084.8870441913605,27760,MW-PRD-197955,127.0.0.1,1084.8870441913605,1,0.0001,100,0.6536149216814892,3,64,ReLU,8,2000,24,200,fb1448e4
228481.682890625,1732843237,,False,1,e4d2387e,2024-11-29_02-20-37,983.7344362735748,983.7344362735748,20136,MW-PRD-197955,127.0.0.1,983.7344362735748,1,0.0001,100,0.6505012872775963,3,64,ReLU,8,2000,24,200,e4d2387e
252914.72015625,1732842908,,False,1,09e475bc,2024-11-29_02-15-08,621.85626912117,621.85626912117,40604,MW-PRD-197955,127.0.0.1,621.85626912117,1,0.0001,25,0.6497290876907623,4,64,ReLU,8,2000,24,200,09e475bc
247477.71421875,1732842790,,False,1,4acf1c88,2024-11-29_02-13-10,469.2699692249298,469.2699692249298,32672,MW-PRD-197955,127.0.0.1,469.2699692249298,1,0.0001,25,0.6737811257257589,4,64,ReLU,8,2000,24,200,4acf1c88
236710.891171875,1732843311,,False,1,626460fa,2024-11-29_02-21-51,870.5416119098663,870.5416119098663,26032,MW-PRD-197955,127.0.0.1,870.5416119098663,1,0.0001,100,0.6786581260381411,4,64,ReLU,8,2000,24,200,626460fa
228848.95,1732843363,,False,1,d316c138,2024-11-29_02-22-43,889.5284097194672,889.5284097194672,24888,MW-PRD-197955,127.0.0.1,889.5284097194672,1,0.0001,100,0.6732439341506969,4,64,ReLU,8,2000,24,200,d316c138
288505.5346875,1732843118,,False,1,d8cd101e,2024-11-29_02-18-38,606.8343431949615,606.8343431949615,43876,MW-PRD-197955,127.0.0.1,606.8343431949615,1,0.01,100,0.5129774283015253,3,64,ReLU,8,2000,24,200,d8cd101e
424210.7509375,1732843280,,False,1,ba613775,2024-11-29_02-21-20,163.25872206687927,163.25872206687927,38776,MW-PRD-197955,127.0.0.1,163.25872206687927,1,0.01,100,0.6339893200013046,3,128,ReLU,8,2000,24,200,ba613775
