pred,kWh,p,q,P,Q
4704841.15457575,5060341.8905,0,19,0,0
4355548.735100269,4741518.094625,0,19,0,0
4358948.36245425,4549448.086,0,19,0,0
4176018.540473655,4376907.656874999,0,19,0,0
4062586.269600272,4252469.543125,0,19,0,0
3873625.5345969647,4095948.080625,0,19,0,0
3717312.7977145463,3988709.333,0,19,0,0
3967350.460344419,4215937.04875,0,19,0,0
4525393.995701402,4725632.854499999,0,19,0,0
5165902.76991871,5190040.326375,0,19,0,0
5574865.015881002,5488061.576875,0,19,0,0
5658200.861784607,5592456.653625,0,19,0,0
5831208.646316126,5684730.42875,0,19,0,0
5873819.626378372,5789480.752250001,0,19,0,0
5548087.969047412,5673097.732,0,19,0,0
5429472.695924535,5659250.9115,0,19,0,0
5330693.977205679,5511271.943125,0,19,0,0
5247647.208897486,5403262.6151250005,0,19,0,0
5165144.9490997195,5430470.117125,0,19,0,0
5190356.989260405,5533807.0715,0,19,0,0
5250336.618985161,5493848.347125,0,19,0,0
5129514.307888836,5319640.25425,0,19,0,0
4948915.560375169,5150665.986125,0,19,0,0
4844395.917376116,5064874.746375,0,19,0,0
4781670.382093921,5009416.3604999995,0,19,0,0
4511261.0091150105,4759587.313625,0,19,0,0
4421154.381058708,4588547.502,0,19,0,0
4234260.214671388,4419459.161375,0,19,0,0
4068954.547935948,4261557.001375,0,19,0,0
3865491.6572125703,4058716.3148749997,0,19,0,0
3633017.4873179942,3852216.9354999997,0,19,0,0
3688602.8114200234,3899123.2377500003,0,19,0,0
3834292.8530248553,4084562.0725,0,19,0,0
3932923.098331392,4226564.0505,0,19,0,0
4154848.283377737,4471555.100125,0,19,0,0
4337120.739975199,4675061.25825,0,19,0,0
4422694.8561600745,4796890.51475,0,19,0,0
4443395.573306963,4885781.102375,0,19,0,0
4328383.765487716,4899639.225375,0,19,0,0
4230068.4894461185,4968355.9961250005,0,19,0,0
4207993.501799673,5062027.573125,0,19,0,0
4192083.230763629,5032312.042125001,0,19,0,0
4211819.421277359,4965940.854875,0,19,0,0
4336463.243299514,5041589.53225,0,19,0,0
4429134.970683798,5095620.9415,0,19,0,0
4389471.129128858,4963268.562125,0,19,0,0
4326557.034584686,4785805.5535,0,19,0,0
4328477.328273356,4700163.989875,0,19,0,0
4340243.683921471,4626285.336999999,0,19,0,0
4101826.9621749073,4399882.72575,0,19,0,0
4051230.124179676,4240988.282,0,19,0,0
3870968.087668821,4098422.00175,0,19,0,0
3767672.7535627633,4005131.1006250004,0,19,0,0
3603195.354907915,3841099.411,0,19,0,0
3438870.695005432,3648339.916125,0,19,0,0
3423202.411585167,3628974.9221250005,0,19,0,0
3489600.9702628553,3655982.9593749996,0,19,0,0
3560546.639348343,3740893.3215,0,19,0,0
3742878.8671228886,3932553.60575,0,19,0,0
3891647.5865661204,4128506.6987499995,0,19,0,0
3967307.1886784136,4249961.938,0,19,0,0
4014094.0534147173,4331108.847375001,0,19,0,0
3998958.1246912926,4272372.04375,0,19,0,0
3861839.7246329337,4044143.011125,0,19,0,0
3829725.539441183,3878277.321625,0,19,0,0
3822030.919358507,3827009.9821249996,0,19,0,0
3915497.960132107,3911229.888125,0,19,0,0
4161650.5978341103,4164222.08625,0,19,0,0
4412606.8585089,4432917.90475,0,19,0,0
4449146.046333596,4537475.4818750005,0,19,0,0
4382588.116772205,4543403.722875,0,19,0,0
4421375.550226793,4599991.9425,0,19,0,0
4429521.8624082655,4589679.215,0,19,0,0
4136587.281026408,4306162.957625,0,19,0,0
3961087.4813964367,4118935.4000000004,0,19,0,0
3840624.8540320843,3989702.991875,0,19,0,0
3797281.037307605,3936591.4711249997,0,19,0,0
3673845.9764411747,3809664.630625,0,19,0,0
3580345.58525683,3723286.1199999996,0,19,0,0
3835092.004590377,3934341.3447499997,0,19,0,0
4437839.5971508175,4360574.6225000005,0,19,0,0
5046284.191388831,4635576.460375,0,19,0,0
5431002.084202349,4914515.167874999,0,19,0,0
5630520.331069872,5037780.386625,0,19,0,0
5649794.619783714,5085548.88875,0,19,0,0
5844765.503393874,5104484.71725,0,19,0,0
5695078.434619039,4895089.755,0,19,0,0
5667981.781829387,4815599.2285,0,19,0,0
5454682.06734696,4770857.000125,0,19,0,0
5448418.420100734,4772692.709125,0,19,0,0
5406476.996839628,4795765.426125001,0,19,0,0
5313393.313270479,4906484.9275,0,19,0,0
5372995.198349774,5015210.046125,0,19,0,0
5132874.825856611,4890407.05525,0,19,0,0
4928348.844022363,4815500.215125,0,19,0,0
4862168.911297351,4809902.687375,0,19,0,0
4770978.38321951,4785170.1245,0,19,0,0
4456672.049240589,4553175.110625,0,19,0,0
4963730.579044931,4992377.298,0,20,0,0
4764363.756790519,4781911.091375001,0,20,0,0
4624029.499281254,4645118.083374999,0,20,0,0
4420245.02496437,4447286.931875001,0,20,0,0
4214199.438838858,4221513.2945,0,20,0,0
4222287.030418009,4275782.98675,0,20,0,0
4421878.742026404,4442472.4065000005,0,20,0,0
4585387.188194022,4628467.8065,0,20,0,0
4868035.426162764,4891606.903124999,0,20,0,0
5086017.482714705,5078900.5622499995,0,20,0,0
5143121.052582428,5133744.50375,0,20,0,0
5174508.400581121,5228612.564375,0,20,0,0
5094681.230369464,5192377.946375,0,20,0,0
4988412.513254341,5070856.218125,0,20,0,0
4876031.35378816,5059528.241125,0,20,0,0
4782127.557917196,5024532.1431249995,0,20,0,0
4828567.6084548235,5084404.780875,0,20,0,0
4963879.183105148,5193279.17925,0,20,0,0
5116244.147135783,5285534.4415,0,20,0,0
5112435.5563178845,5231946.739125,0,20,0,0
5072049.06526266,5102613.2715,0,20,0,0
5038954.961808987,5014024.263875,0,20,0,0
5122566.121309917,5019488.309,0,20,0,0
4886462.078497503,4792773.51675,0,20,0,0
4520097.3873049915,4588989.187999999,0,20,0,0
4372388.003666349,4471721.92175,0,20,0,0
4240311.423102185,4321234.912625,0,20,0,0
4080655.5187817216,4126455.9790000003,0,20,0,0
3900341.985505171,3931752.433125,0,20,0,0
3836530.56085328,3857963.219125,0,20,0,0
3922957.4767655656,3917679.9483749997,0,20,0,0
4000401.562490709,4073717.6975000002,0,20,0,0
4245405.101614803,4331445.649750001,0,20,0,0
4459489.585056312,4594054.70975,0,20,0,0
4548274.705259781,4715863.998,0,20,0,0
4610265.964510985,4846766.171375001,0,20,0,0
4548599.344334662,4809639.10775,0,20,0,0
4425760.511150911,4617898.736125,0,20,0,0
4225063.035379201,4535643.349625,0,20,0,0
4265219.7583960295,4535184.203125,0,20,0,0
4337785.909786142,4566927.933125,0,20,0,0
4623504.189255342,4777017.23025,0,20,0,0
4918141.482510343,5028645.63275,0,20,0,0
5036407.434514213,5059314.291875,0,20,0,0
5060714.85235659,5044363.519875,0,20,0,0
5058285.610660348,5012898.9125,0,20,0,0
5094754.493397761,5050708.621,0,20,0,0
4773924.28260893,4761913.497625,0,20,0,0
4488831.632544711,4531579.652999999,0,20,0,0
4352950.015982091,4411999.596875,0,20,0,0
4287918.550153166,4333519.314125,0,20,0,0
4224268.390344776,4204024.322625,0,20,0,0
4180064.782684207,4128770.867,0,20,0,0
4523108.19218947,4465603.84675,0,20,0,0
5281234.911761239,5238514.2405,0,20,0,0
5977985.97900103,5975573.137375,0,20,0,0
6426518.918240927,6330126.298874999,0,20,0,0
6473398.125069469,6339004.248625001,0,20,0,0
6563593.648169011,6451519.0967500005,0,20,0,0
6715317.385240324,6659334.7042499995,0,20,0,0
6397488.649227753,6297372.454,0,20,0,0
6448729.454298988,6263059.0505,0,20,0,0
6360398.343966186,6126278.593125001,0,20,0,0
6200493.224421173,6012249.762124999,0,20,0,0
6134917.404783152,5958786.069125,0,20,0,0
6102084.572619028,5909348.124500001,0,20,0,0
6150505.19945509,5983329.107125,0,20,0,0
6076212.477051444,5874202.09325,0,20,0,0
5844214.250696398,5718628.883125001,0,20,0,0
5709341.105176456,5656686.241375,0,20,0,0
5630295.0359165,5602387.7265,0,20,0,0
5256397.792041488,5194917.779625,0,20,0,0
4793419.073211297,4984820.305,0,20,0,0
4642054.381699495,4824486.195875,0,20,0,0
4470679.659829117,4642583.113125,0,20,0,0
4287868.912351482,4478557.040624999,0,20,0,0
4171708.334238656,4365142.476,0,20,0,0
4499143.943182342,4722788.48875,0,20,0,0
5170771.783676341,5384357.5825,0,20,0,0
5857458.09753377,6066712.083375,0,20,0,0
6266953.561926857,6393172.818875,0,20,0,0
6287194.396925248,6424697.614625,0,20,0,0
6295738.932698257,6493071.5057500005,0,20,0,0
6494442.466882654,6685052.17625,0,20,0,0
6100905.49356658,6293650.576,0,20,0,0
6110221.310665332,6301211.6055,0,20,0,0
5967719.136001542,6172996.461124999,0,20,0,0
5916840.299439773,6133324.582125001,0,20,0,0
5879993.387176193,6074333.467125,0,20,0,0
5860291.9827650115,6032271.8555,0,20,0,0
5929291.14502117,6097641.604125,0,20,0,0
5766165.092102274,6002771.80225,0,20,0,0
5608504.989342429,5816234.230125,0,20,0,0
5525170.435094751,5722594.104374999,0,20,0,0
5468403.498172104,5665226.8755,0,20,0,0
5125862.298342012,5263810.021625,0,20,0,0
4884603.422370739,4972959.776,0,20,0,0
4670418.648323096,4810859.865875,0,20,0,0
4507583.847563662,4671729.241125,0,20,0,0
4356820.835679978,4523665.997625,0,20,0,0
4234092.816340685,4416941.465,0,20,0,0
4530675.966966204,4743397.38475,0,20,0,0
5262818.60537608,5462736.7915,0,20,0,0
6007346.4793939665,6167420.440375,0,20,0,0
6440235.061561175,6567198.600875,0,20,0,0
6419524.794536851,6688324.765625,0,20,0,0
6556876.439019859,6861892.08675,0,20,0,0
6606786.784970567,7002843.98725,0,20,0,0
6177558.260499835,6571904.007999999,0,20,0,0
6121413.408382155,6529628.276500001,0,20,0,0
6007892.4554716125,6329183.892124999,0,20,0,0
5922715.136500746,6179490.646125,0,20,0,0
5868001.53923896,6071185.955125,0,20,0,0
5831951.273953296,6024212.3375,0,20,0,0
5897959.045409255,6104820.261124999,0,20,0,0
5790947.891243063,5960936.55625,0,20,0,0
5598793.592053354,5722960.205125,0,20,0,0
5500437.545966029,5625310.025375,0,20,0,0
5469687.681329817,5556457.9315,0,20,0,0
5103562.840454817,5239181.342625,0,20,0,0
4831485.797975332,4945640.501,0,20,0,0
4653410.475237392,4774176.813875,0,20,0,0
4566076.027487725,4705956.008125,0,20,0,0
4390025.752442397,4536188.138625001,0,20,0,0
4267764.212995179,4404050.0479999995,0,20,0,0
4572136.109122559,4728756.84275,0,20,0,0
5213514.598634139,5400589.2045,0,20,0,0
5874832.675567023,6062532.747375,0,20,0,0
6183342.730042569,6308385.804874999,0,20,0,0
6195734.733199231,6236908.710625,0,20,0,0
6305247.790068366,6379117.2897499995,0,20,0,0
6424222.46437639,6516994.548250001,0,20,0,0
6110883.168420009,6160798.201,0,20,0,0
6143289.68286939,6179516.0805,0,20,0,0
6104463.960966453,6109938.270125,0,20,0,0
6136786.53313905,6028090.579125,0,20,0,0
6229562.974486828,5984295.572125,0,20,0,0
6242148.859803736,5913353.871499999,0,20,0,0
6300881.372967035,5980830.565125,0,20,0,0
6144797.500437625,5890981.731249999,0,20,0,0
5847456.350399859,5717842.957125001,0,20,0,0
5654635.966145165,5623975.988375001,0,20,0,0
5511769.101987839,5609448.6844999995,0,20,0,0
5159604.959067918,5241972.198625,0,20,0,0
4919996.199393943,4989902.75,0,20,0,0
4771025.735187493,4782990.377875,0,20,0,0
4543739.226750717,4628228.084125,0,20,0,0
4409236.041537605,4464664.740625,0,20,0,0
4213596.51874686,4363396.524,0,20,0,0
4523175.439550675,4664438.73575,0,20,0,0
5253848.498017691,5312713.0105,0,20,0,0
5999535.984149769,5906990.845375,0,20,0,0
6433184.11246749,6197744.809875,0,20,0,0
6528706.786341675,6225793.532625,0,20,0,0
6657008.082454398,6331824.12875,0,20,0,0
6815550.428962871,6440100.57325,0,20,0,0
6480324.738774322,6081924.676,0,20,0,0
6483334.631263487,6068991.7225,0,20,0,0
6411380.506075285,5992592.381124999,0,20,0,0
6243906.955844298,5896814.116125001,0,20,0,0
6128781.805123128,5803598.903125,0,20,0,0
6159751.499406725,5853227.2355,0,20,0,0
6209295.226782225,5982935.280125,0,20,0,0
6049539.190275915,5891643.86425,0,20,0,0
5810683.290946953,5672605.423125001,0,20,0,0
5630729.323003069,5578344.2653749995,0,20,0,0
5536485.863548227,5537549.7685,0,20,0,0
5263803.251353979,5251386.533625,0,20,0,0
4903574.809257135,5081150.291,0,20,0,0
4675179.757165194,4862024.586375,0,20,0,0
4526734.872269727,4643104.6123750005,0,20,0,0
4314961.928425245,4400429.887875,0,20,0,0
4079193.8375493214,4193976.8175,0,20,0,0
4123596.4270755947,4255116.5907499995,0,20,0,0
4277752.002212733,4447707.7655,0,20,0,0
4457591.663502157,4656275.0505,0,20,0,0
4721087.356604852,4975028.8651250005,0,20,0,0
4905695.037080221,5195830.66225,0,20,0,0
4952037.1125031635,5333116.23475,0,20,0,0
5049679.9447757825,5352051.309375,0,20,0,0
5040147.390912332,5225632.585375,0,20,0,0
4920680.1517819315,5090428.914125,0,20,0,0
4840559.583120182,4952516.958125,0,20,0,0
4812561.884701505,4867355.288125,0,20,0,0
4872445.167593293,4842019.529875,0,20,0,0
4983900.376854606,4978752.15025,0,20,0,0
5101814.96348381,5156725.2805,0,20,0,0
5057344.546737097,5181208.408125,0,20,0,0
4944941.669065788,5055682.490499999,0,20,0,0
4866152.529180855,5032494.029874999,0,20,0,0
4883412.468858175,5098684.836999999,0,20,0,0
4656697.588000849,4860945.25375,0,20,0,0
4531922.425559983,4672638.82,0,20,0,0
4398051.266072698,4525891.42875,0,20,0,0
4260467.143244006,4356947.956625,0,20,0,0
4048906.5415848196,4158299.119,0,20,0,0
3830183.2593032047,3971635.684125,0,20,0,0
3720472.4024211466,3905643.5631250003,0,20,0,0
3766354.653853856,3928504.459375,0,20,0,0
3895066.407577999,3999995.3575,0,20,0,0
4134687.799180016,4186828.5117500005,0,20,0,0
4388579.713056751,4373169.43375,0,20,0,0
4514960.882059045,4481764.819999999,0,20,0,0
4677523.517686926,4599156.533375,0,20,0,0
4673043.391867623,4619495.963749999,0,20,0,0
4505913.949921638,4507231.470125,0,20,0,0
4446299.506281607,4420652.534625,0,20,0,0
4483895.873182043,4458533.773125,0,20,0,0
4542917.176077232,4620088.029124999,0,20,0,0
4765051.465113752,4846375.85325,0,20,0,0
5041981.166202769,5112530.135749999,0,20,0,0
5079307.150584072,5193047.658875,0,20,0,0
5078969.854549192,5164776.804874999,0,20,0,0
5057305.114914261,5197100.5665,0,20,0,0
5100425.800406545,5262806.0819999995,0,20,0,0
4807258.923379295,4907281.339625,0,20,0,0
4508241.574923389,4682545.051,0,20,0,0
4350973.407744303,4532423.626875,0,20,0,0
4271580.659127928,4460769.972125,0,20,0,0
4110630.947350323,4323827.022625,0,20,0,0
4007485.2594516724,4263008.296999999,0,20,0,0
4337379.54845228,4605152.3467500005,0,20,0,0
5093665.74759502,5330506.9245,0,20,0,0
5816742.013986349,6112326.848375,0,20,0,0
6165517.896366112,6542202.144875,0,20,0,0
6184260.261933222,6608214.850625,0,20,0,0
6295015.471336499,6684080.48375,0,20,0,0
6492517.173737384,6774555.01725,0,20,0,0
6139529.627261102,6422013.18,0,20,0,0
6110999.790524222,6433928.609499999,0,20,0,0
5979765.055121914,6353133.057124999,0,20,0,0
5887339.688373186,6292348.492125,0,20,0,0
5834239.400919959,6197352.953125,0,20,0,0
5790031.835055761,6161493.9325,0,20,0,0
5870940.6141106635,6227695.027125,0,20,0,0
5773670.376731433,6112485.20625,0,20,0,0
5622410.130192615,5970819.678125001,0,20,0,0
5557062.803834952,5848066.525375,0,20,0,0
5509190.505061232,5793474.2555,0,20,0,0
5101720.558186211,5406733.160625,0,20,0,0
5056008.264838688,5124123.972,0,20,0,0
4886155.929797299,4942562.366875,0,20,0,0
4675336.552956626,4801411.689125,0,20,0,0
4484709.389128223,4613385.415624999,0,20,0,0
4347404.8446385935,4466598.841,0,20,0,0
4687881.406649694,4745019.56475,0,20,0,0
5348735.3986549005,5457387.6095,0,20,0,0
6015096.9045622125,6148260.154375,0,20,0,0
6335766.045444302,6510598.9418750005,0,20,0,0
6366230.649373017,6605165.6096250005,0,20,0,0
6436713.355960675,6713533.075750001,0,20,0,0
6642560.022383943,6780504.54325,0,20,0,0
6243767.842542216,6492299.427,0,20,0,0
6256572.535409883,6539997.7345,0,20,0,0
6124937.620826393,6487995.331125,0,20,0,0
6089294.48412732,6425217.1431249995,0,20,0,0
6037696.067333713,6381411.652125,0,20,0,0
6011145.709574334,6394850.3535,0,20,0,0
6067173.013986774,6481769.7681249995,0,20,0,0
5976543.202464029,6391051.12125,0,20,0,0
5794494.698301464,6207954.833125,0,20,0,0
5700150.155046426,6002422.213375,0,20,0,0
5647271.994133852,5749402.0065,0,20,0,0
5254657.171807438,5379409.295625,0,20,0,0
4948402.60249792,5126754.512,0,20,0,0
4781613.900606751,4900244.893874999,0,20,0,0
4619797.282166742,4818173.283125,0,20,0,0
4449906.105891578,4642539.225625001,0,20,0,0
4334350.075583272,4547749.623,0,20,0,0
4650600.009597197,4893098.4657499995,0,20,0,0
5395532.030979753,5628502.943499999,0,20,0,0
6095524.869757719,6310148.385375001,0,20,0,0
6506200.28485395,6609374.404874999,0,20,0,0
6633132.7081461325,6753040.296625,0,20,0,0
6808072.447623588,6952138.406749999,0,20,0,0
6959412.495146148,7129770.560249999,0,20,0,0
6519038.986117467,6874627.001,0,20,0,0
6461084.135342225,6942636.7905,0,20,0,0
6317615.7273696065,6804889.829125,0,20,0,0
6171507.466712795,6696405.036125,0,20,0,0
6062653.844823353,6657128.426124999,0,20,0,0
6035565.130082533,6560615.0725,0,20,0,0
6085745.788136497,6572825.055125,0,20,0,0
5942422.425993413,6323246.912249999,0,20,0,0
5682556.716674939,6005315.813125001,0,20,0,0
5567154.215156034,5761885.233375001,0,20,0,0
5478702.208586268,5646591.0295,0,20,0,0
5148017.117282741,5263604.527625,0,20,0,0
4777408.864287086,5001240.091,0,20,0,0
4574831.220938906,4794450.999875,0,20,0,0
4473720.218184978,4710275.428125,0,20,0,0
4315106.768843867,4517655.112625001,0,20,0,0
4192570.2151349112,4387517.722,0,20,0,0
4543387.331923164,4669346.15475,0,20,0,0
5246436.99435512,5354038.4465,0,20,0,0
5915492.988458641,6076904.348375,0,20,0,0
6186206.409927301,6517393.475875,0,20,0,0
6135063.7249641195,6517416.124624999,0,20,0,0
6258838.423656426,6575506.571749999,0,20,0,0
6384547.188158847,6669320.524250001,0,20,0,0
6030077.785924435,6282126.688,0,20,0,0
6013252.795579784,6273507.969500001,0,20,0,0
5924550.415875934,6115876.702125001,0,20,0,0
5820232.106150255,5961596.010125,0,20,0,0
5763579.643306315,5895844.333125,0,20,0,0
5678410.639872335,5877450.3145,0,20,0,0
5741155.537977338,5904997.427125,0,20,0,0
5632639.19093781,5819205.54525,0,20,0,0
5457711.527345695,5666774.883125,0,20,0,0
5365370.79652328,5576212.008374999,0,20,0,0
5346060.9173920825,5499229.9865,0,20,0,0
4978525.730058312,5149153.829624999,0,20,0,0
4774119.47839357,4877735.056,0,20,0,0
4570050.729252845,4707708.129875,0,20,0,0
4428571.5202619955,4589595.633125,0,20,0,0
4237872.184049666,4420372.357625,0,20,0,0
4122603.770275943,4304668.594,0,20,0,0
4417902.648007087,4580502.5057500005,0,20,0,0
5048929.855856881,5191590.3305,0,20,0,0
5632937.170916691,5775974.056375,0,20,0,0
5912401.221808225,6068085.596875,0,20,0,0
5939407.736963578,6129942.926625,0,20,0,0
6046191.870997779,6200205.210750001,0,20,0,0
6149477.378282987,6272808.592250001,0,20,0,0
5786320.705867074,6007854.182,0,20,0,0
5784535.118974671,5988477.4245,0,20,0,0
5684352.604103357,5915274.812125,0,20,0,0
5586860.035623305,5823904.690125,0,20,0,0
5489934.1639062315,5671652.878125,0,20,0,0
5545309.6483431235,5745927.1275,0,20,0,0
5665893.805175163,5850655.173125001,0,20,0,0
5579556.11005538,5800503.830250001,0,20,0,0
5360811.17622415,5631226.408125,0,20,0,0
5266961.017292745,5507372.735375,0,20,0,0
5230303.291020326,5474919.428499999,0,20,0,0
4944081.354686558,5185717.046625,0,20,0,0
4868823.608487554,4977610.158,0,20,0,0
4639576.705813326,4822051.856375,0,20,0,0
4386735.080389604,4588843.434375,0,20,0,0
4124641.1440902576,4351297.442875,0,20,0,0
3894159.2637057304,4136418.5785,0,20,0,0
3948997.8817182407,4156978.9717500005,0,20,0,0
4132605.3640221804,4339583.2325,0,20,0,0
4313623.145398185,4466133.7065,0,20,0,0
4637636.143336199,4773891.970125,0,20,0,0
4849965.109712817,4969899.48325,0,20,0,0
4993086.754309282,5066710.858750001,0,20,0,0
5028600.736779116,5125126.4473749995,0,20,0,0
4896962.837631725,5064822.776374999,0,20,0,0
4779348.881577425,5053556.040125,0,20,0,0
4736882.435068965,5048830.934125001,0,20,0,0
4676948.520162158,5076739.144125,0,20,0,0
4669256.763977356,5016965.095875,0,20,0,0
4803824.879613414,5110752.223250001,0,20,0,0
4983585.81311281,5257338.5655,0,20,0,0
5006517.681513011,5307888.554125,0,20,0,0
4880052.540547967,5195769.6835,0,20,0,0
4856746.765612774,5111028.345875001,0,20,0,0
4918154.908874266,5108590.864999999,0,20,0,0
4680356.624165513,4867857.30975,0,20,0,0
4523760.680550143,4649082.706,0,20,0,0
4353372.444129124,4496306.178749999,0,20,0,0
4151021.6484571174,4291509.418625,0,20,0,0
3937637.213510461,4088522.701,0,20,0,0
3744776.7502757236,3918493.262125,0,20,0,0
3676738.63506224,3871047.5311249997,0,20,0,0
3697886.404701978,3900015.8723750003,0,20,0,0
3767538.8980921432,3935894.1955,0,20,0,0
3942484.9822826535,4118881.0947499997,0,20,0,0
