loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/p,config/q,config/P,config/Q,config/d,config/D,logdir
222561.61608865173,1730740565,,False,1,0caa8326,2024-11-04_18-16-05,44.12447500228882,44.12447500228882,22940,MW-PRD-197955,127.0.0.1,44.12447500228882,1,8,2,0,0,1,1,0caa8326
221306.36850600422,1730740579,,False,1,733e37b2,2024-11-04_18-16-19,45.10568809509277,45.10568809509277,26688,MW-PRD-197955,127.0.0.1,45.10568809509277,1,9,2,0,0,1,1,733e37b2
222561.61608865173,1730740584,,False,1,cb0c3bf6,2024-11-04_18-16-24,41.81733751296997,41.81733751296997,29032,MW-PRD-197955,127.0.0.1,41.81733751296997,1,8,2,0,0,1,1,cb0c3bf6
216950.21751779714,1730740609,,False,1,6e66fec2,2024-11-04_18-16-49,39.146167278289795,39.146167278289795,26676,MW-PRD-197955,127.0.0.1,39.146167278289795,1,9,0,0,0,1,1,6e66fec2
211396.78278908384,1730740618,,False,1,3a15923c,2024-11-04_18-16-58,34.79301357269287,34.79301357269287,30860,MW-PRD-197955,127.0.0.1,34.79301357269287,1,7,0,0,0,1,1,3a15923c
252052.44662034095,1730740653,,False,1,20563a0c,2024-11-04_18-17-33,65.22172045707703,65.22172045707703,11820,MW-PRD-197955,127.0.0.1,65.22172045707703,1,7,16,0,0,1,1,20563a0c
211396.78278908384,1730740637,,False,1,760af61e,2024-11-04_18-17-17,34.514665603637695,34.514665603637695,38108,MW-PRD-197955,127.0.0.1,34.514665603637695,1,7,0,0,0,1,1,760af61e
211396.78278908384,1730740647,,False,1,d10773d1,2024-11-04_18-17-27,34.537537574768066,34.537537574768066,32720,MW-PRD-197955,127.0.0.1,34.537537574768066,1,7,0,0,0,1,1,d10773d1
221392.2447832755,1730740772,,False,1,c4f7b947,2024-11-04_18-19-32,149.99940586090088,149.99940586090088,33664,MW-PRD-197955,127.0.0.1,149.99940586090088,1,7,22,0,0,1,1,c4f7b947
221447.0081041712,1730740697,,False,1,9d897e56,2024-11-04_18-18-17,55.36764430999756,55.36764430999756,5424,MW-PRD-197955,127.0.0.1,55.36764430999756,1,7,11,0,0,1,1,9d897e56
221447.0081041712,1730740707,,False,1,359643ca,2024-11-04_18-18-27,55.066936016082764,55.066936016082764,11676,MW-PRD-197955,127.0.0.1,55.066936016082764,1,7,11,0,0,1,1,359643ca
223666.22559323412,1730740695,,False,1,ca56e59e,2024-11-04_18-18-15,37.489455461502075,37.489455461502075,23184,MW-PRD-197955,127.0.0.1,37.489455461502075,1,8,1,0,0,1,1,ca56e59e
211396.78278908384,1730740733,,False,1,e8cfbe6a,2024-11-04_18-18-53,34.25191402435303,34.25191402435303,16276,MW-PRD-197955,127.0.0.1,34.25191402435303,1,7,0,0,0,1,1,e8cfbe6a
211396.78278908384,1730740737,,False,1,3ef8d274,2024-11-04_18-18-57,34.550940990448,34.550940990448,28084,MW-PRD-197955,127.0.0.1,34.550940990448,1,7,0,0,0,1,1,3ef8d274
211396.78278908384,1730740745,,False,1,c07597c5,2024-11-04_18-19-05,34.444711208343506,34.444711208343506,19520,MW-PRD-197955,127.0.0.1,34.444711208343506,1,7,0,0,0,1,1,c07597c5
223666.22559323412,1730740775,,False,1,5267f0c6,2024-11-04_18-19-35,37.74402666091919,37.74402666091919,24880,MW-PRD-197955,127.0.0.1,37.74402666091919,1,8,1,0,0,1,1,5267f0c6
223666.22559323412,1730740779,,False,1,42c7e915,2024-11-04_18-19-39,37.70363235473633,37.70363235473633,34484,MW-PRD-197955,127.0.0.1,37.70363235473633,1,8,1,0,0,1,1,42c7e915
223666.22559323412,1730740787,,False,1,d13deb07,2024-11-04_18-19-47,37.53187394142151,37.53187394142151,23728,MW-PRD-197955,127.0.0.1,37.53187394142151,1,8,1,0,0,1,1,d13deb07
223666.22559323412,1730740814,,False,1,f18432f8,2024-11-04_18-20-14,37.405988693237305,37.405988693237305,34616,MW-PRD-197955,127.0.0.1,37.405988693237305,1,8,1,0,0,1,1,f18432f8
223666.22559323412,1730740818,,False,1,3dceee60,2024-11-04_18-20-18,37.63617181777954,37.63617181777954,28704,MW-PRD-197955,127.0.0.1,37.63617181777954,1,8,1,0,0,1,1,3dceee60
223666.22559323412,1730740822,,False,1,06c43a58,2024-11-04_18-20-22,37.44146132469177,37.44146132469177,4392,MW-PRD-197955,127.0.0.1,37.44146132469177,1,8,1,0,0,1,1,06c43a58
211396.78278908384,1730740826,,False,1,274aa11e,2024-11-04_18-20-26,34.46647572517395,34.46647572517395,2876,MW-PRD-197955,127.0.0.1,34.46647572517395,1,7,0,0,0,1,1,274aa11e
211396.78278908384,1730740853,,False,1,693f1280,2024-11-04_18-20-53,34.44541049003601,34.44541049003601,24808,MW-PRD-197955,127.0.0.1,34.44541049003601,1,7,0,0,0,1,1,693f1280
211396.78278908384,1730740857,,False,1,27823743,2024-11-04_18-20-57,34.36133813858032,34.36133813858032,38992,MW-PRD-197955,127.0.0.1,34.36133813858032,1,7,0,0,0,1,1,27823743
211396.78278908384,1730740861,,False,1,936285cd,2024-11-04_18-21-01,34.37249946594238,34.37249946594238,13748,MW-PRD-197955,127.0.0.1,34.37249946594238,1,7,0,0,0,1,1,936285cd
211396.78278908384,1730740865,,False,1,97300f44,2024-11-04_18-21-05,34.292848110198975,34.292848110198975,4028,MW-PRD-197955,127.0.0.1,34.292848110198975,1,7,0,0,0,1,1,97300f44
212385.11674370087,1730740890,,False,1,1c27768d,2024-11-04_18-21-30,33.101730823516846,33.101730823516846,27276,MW-PRD-197955,127.0.0.1,33.101730823516846,1,6,0,0,0,1,1,1c27768d
212385.11674370087,1730740895,,False,1,638294f0,2024-11-04_18-21-35,33.52736949920654,33.52736949920654,4476,MW-PRD-197955,127.0.0.1,33.52736949920654,1,6,0,0,0,1,1,638294f0
223095.47308297752,1730740986,,False,1,e467c267,2024-11-04_18-23-06,120.7813937664032,120.7813937664032,22924,MW-PRD-197955,127.0.0.1,120.7813937664032,1,6,0,1,0,1,1,e467c267
227890.07838292862,1730740993,,False,1,653c35fd,2024-11-04_18-23-13,123.66760301589966,123.66760301589966,16336,MW-PRD-197955,127.0.0.1,123.66760301589966,1,6,0,1,1,1,1,653c35fd
273435.4837424614,1730741769,,False,1,76234e68,2024-11-04_18-36-09,875.0729928016663,875.0729928016663,36924,MW-PRD-197955,127.0.0.1,875.0729928016663,1,6,13,0,1,1,1,76234e68
236280.6320111402,1730741527,,False,1,d7f85422,2024-11-04_18-32-07,627.4769616127014,627.4769616127014,30640,MW-PRD-197955,127.0.0.1,627.4769616127014,1,9,1,1,0,1,1,d7f85422
211396.78278908384,1730741026,,False,1,83fbe886,2024-11-04_18-23-46,35.427735328674316,35.427735328674316,38276,MW-PRD-197955,127.0.0.1,35.427735328674316,1,7,0,0,0,1,1,83fbe886
221774.27580424937,1730741035,,False,1,cb34a391,2024-11-04_18-23-55,36.932740211486816,36.932740211486816,27104,MW-PRD-197955,127.0.0.1,36.932740211486816,1,7,1,0,0,1,1,cb34a391
221774.27580424937,1730741067,,False,1,73f43462,2024-11-04_18-24-27,36.72596192359924,36.72596192359924,39548,MW-PRD-197955,127.0.0.1,36.72596192359924,1,7,1,0,0,1,1,73f43462
220792.40298989983,1730741080,,False,1,9d7be0f5,2024-11-04_18-24-40,40.83281373977661,40.83281373977661,29988,MW-PRD-197955,127.0.0.1,40.83281373977661,1,9,1,0,0,1,1,9d7be0f5
221306.36850600422,1730741114,,False,1,a5341215,2024-11-04_18-25-14,42.68886399269104,42.68886399269104,29280,MW-PRD-197955,127.0.0.1,42.68886399269104,1,9,2,0,0,1,1,a5341215
212821.06575451605,1730741122,,False,1,adc72b73,2024-11-04_18-25-22,37.222368240356445,37.222368240356445,12756,MW-PRD-197955,127.0.0.1,37.222368240356445,1,8,0,0,0,1,1,adc72b73
212821.06575451605,1730741156,,False,1,67607851,2024-11-04_18-25-56,36.72009587287903,36.72009587287903,25372,MW-PRD-197955,127.0.0.1,36.72009587287903,1,8,0,0,0,1,1,67607851
212385.11674370087,1730741159,,False,1,8bd3683e,2024-11-04_18-25-59,33.07880735397339,33.07880735397339,11000,MW-PRD-197955,127.0.0.1,33.07880735397339,1,6,0,0,0,1,1,8bd3683e
212385.11674370087,1730741194,,False,1,7d26e031,2024-11-04_18-26-34,33.08806800842285,33.08806800842285,28336,MW-PRD-197955,127.0.0.1,33.08806800842285,1,6,0,0,0,1,1,7d26e031
217470.52067111997,1730741198,,False,1,68175725,2024-11-04_18-26-38,33.362454414367676,33.362454414367676,37600,MW-PRD-197955,127.0.0.1,33.362454414367676,1,5,1,0,0,1,1,68175725
221774.27580424937,1730741235,,False,1,81fb651d,2024-11-04_18-27-15,36.620009422302246,36.620009422302246,18720,MW-PRD-197955,127.0.0.1,36.620009422302246,1,7,1,0,0,1,1,81fb651d
211396.78278908384,1730741238,,False,1,a7953540,2024-11-04_18-27-18,35.02528715133667,35.02528715133667,2808,MW-PRD-197955,127.0.0.1,35.02528715133667,1,7,0,0,0,1,1,a7953540
211396.78278908384,1730741274,,False,1,39b7f887,2024-11-04_18-27-54,35.0658118724823,35.0658118724823,21332,MW-PRD-197955,127.0.0.1,35.0658118724823,1,7,0,0,0,1,1,39b7f887
211396.78278908384,1730741279,,False,1,b0262d49,2024-11-04_18-27-59,35.24034643173218,35.24034643173218,39484,MW-PRD-197955,127.0.0.1,35.24034643173218,1,7,0,0,0,1,1,b0262d49
211396.78278908384,1730741314,,False,1,04e3c245,2024-11-04_18-28-34,35.770461320877075,35.770461320877075,32668,MW-PRD-197955,127.0.0.1,35.770461320877075,1,7,0,0,0,1,1,04e3c245
221774.27580424937,1730741320,,False,1,f67e44ae,2024-11-04_18-28-40,37.02990746498108,37.02990746498108,16276,MW-PRD-197955,127.0.0.1,37.02990746498108,1,7,1,0,0,1,1,f67e44ae
223666.22559323412,1730741357,,False,1,7baaf67a,2024-11-04_18-29-17,38.4330198764801,38.4330198764801,39004,MW-PRD-197955,127.0.0.1,38.4330198764801,1,8,1,0,0,1,1,7baaf67a
222561.61608865173,1730741364,,False,1,3929dbc6,2024-11-04_18-29-24,39.84580135345459,39.84580135345459,19364,MW-PRD-197955,127.0.0.1,39.84580135345459,1,8,2,0,0,1,1,3929dbc6
217349.8369929492,1730741398,,False,1,423ac751,2024-11-04_18-29-58,36.25554943084717,36.25554943084717,33160,MW-PRD-197955,127.0.0.1,36.25554943084717,1,6,2,0,0,1,1,423ac751
212385.11674370087,1730741403,,False,1,e6c2db75,2024-11-04_18-30-03,33.42622137069702,33.42622137069702,13148,MW-PRD-197955,127.0.0.1,33.42622137069702,1,6,0,0,0,1,1,e6c2db75
211396.78278908384,1730741438,,False,1,46c3349d,2024-11-04_18-30-38,35.193464517593384,35.193464517593384,30680,MW-PRD-197955,127.0.0.1,35.193464517593384,1,7,0,0,0,1,1,46c3349d
212821.06575451605,1730741444,,False,1,d3259b10,2024-11-04_18-30-44,37.412153244018555,37.412153244018555,18544,MW-PRD-197955,127.0.0.1,37.412153244018555,1,8,0,0,0,1,1,d3259b10
212821.06575451605,1730741480,,False,1,1b9157a3,2024-11-04_18-31-20,37.43271017074585,37.43271017074585,27296,MW-PRD-197955,127.0.0.1,37.43271017074585,1,8,0,0,0,1,1,1b9157a3
211396.78278908384,1730741485,,False,1,a23e4844,2024-11-04_18-31-25,35.799848794937134,35.799848794937134,7176,MW-PRD-197955,127.0.0.1,35.799848794937134,1,7,0,0,0,1,1,a23e4844
221774.27580424937,1730741521,,False,1,4d82d4aa,2024-11-04_18-32-01,36.91852164268494,36.91852164268494,17340,MW-PRD-197955,127.0.0.1,36.91852164268494,1,7,1,0,0,1,1,4d82d4aa
217740.39835749663,1730741524,,False,1,3e2748af,2024-11-04_18-32-04,34.84638285636902,34.84638285636902,35476,MW-PRD-197955,127.0.0.1,34.84638285636902,1,6,1,0,0,1,1,3e2748af
217740.39835749663,1730741560,,False,1,da6fba42,2024-11-04_18-32-40,34.28209662437439,34.28209662437439,36484,MW-PRD-197955,127.0.0.1,34.28209662437439,1,6,1,0,0,1,1,da6fba42
212385.11674370087,1730741563,,False,1,560d26ff,2024-11-04_18-32-43,32.906511306762695,32.906511306762695,17208,MW-PRD-197955,127.0.0.1,32.906511306762695,1,6,0,0,0,1,1,560d26ff
212385.11674370087,1730741567,,False,1,482a6bf7,2024-11-04_18-32-47,32.88332414627075,32.88332414627075,8476,MW-PRD-197955,127.0.0.1,32.88332414627075,1,6,0,0,0,1,1,482a6bf7
216854.2617753654,1730741596,,False,1,386204ff,2024-11-04_18-33-16,31.244221687316895,31.244221687316895,4044,MW-PRD-197955,127.0.0.1,31.244221687316895,1,5,0,0,0,1,1,386204ff
211396.78278908384,1730741604,,False,1,05945987,2024-11-04_18-33-24,35.35659742355347,35.35659742355347,35716,MW-PRD-197955,127.0.0.1,35.35659742355347,1,7,0,0,0,1,1,05945987
211396.78278908384,1730741608,,False,1,5307e3ab,2024-11-04_18-33-28,34.90904974937439,34.90904974937439,12732,MW-PRD-197955,127.0.0.1,34.90904974937439,1,7,0,0,0,1,1,5307e3ab
211396.78278908384,1730741635,,False,1,1dbb194d,2024-11-04_18-33-55,34.98165988922119,34.98165988922119,4212,MW-PRD-197955,127.0.0.1,34.98165988922119,1,7,0,0,0,1,1,1dbb194d
211396.78278908384,1730741643,,False,1,eae6c211,2024-11-04_18-34-03,34.99326705932617,34.99326705932617,20320,MW-PRD-197955,127.0.0.1,34.99326705932617,1,7,0,0,0,1,1,eae6c211
212821.06575451605,1730741649,,False,1,96f9d7e7,2024-11-04_18-34-09,36.79489326477051,36.79489326477051,15540,MW-PRD-197955,127.0.0.1,36.79489326477051,1,8,0,0,0,1,1,96f9d7e7
220691.96279862637,1730741690,,False,1,2ef120b7,2024-11-04_18-34-50,51.261467933654785,51.261467933654785,24492,MW-PRD-197955,127.0.0.1,51.261467933654785,1,15,1,0,0,1,1,2ef120b7
220691.96279862637,1730741698,,False,1,5a7ec226,2024-11-04_18-34-58,51.2386360168457,51.2386360168457,33160,MW-PRD-197955,127.0.0.1,51.2386360168457,1,15,1,0,0,1,1,5a7ec226
221774.27580424937,1730741690,,False,1,37f90a47,2024-11-04_18-34-50,35.967684268951416,35.967684268951416,26460,MW-PRD-197955,127.0.0.1,35.967684268951416,1,7,1,0,0,1,1,37f90a47
223666.22559323412,1730741732,,False,1,3f14b011,2024-11-04_18-35-32,38.571425437927246,38.571425437927246,33284,MW-PRD-197955,127.0.0.1,38.571425437927246,1,8,1,0,0,1,1,3f14b011
212821.06575451605,1730741735,,False,1,c05235ad,2024-11-04_18-35-35,37.18671751022339,37.18671751022339,26804,MW-PRD-197955,127.0.0.1,37.18671751022339,1,8,0,0,0,1,1,c05235ad
212821.06575451605,1730741740,,False,1,35d87d88,2024-11-04_18-35-40,36.84894037246704,36.84894037246704,37512,MW-PRD-197955,127.0.0.1,36.84894037246704,1,8,0,0,0,1,1,35d87d88
211396.78278908384,1730741772,,False,1,ef8e3027,2024-11-04_18-36-12,35.18421912193298,35.18421912193298,1524,MW-PRD-197955,127.0.0.1,35.18421912193298,1,7,0,0,0,1,1,ef8e3027
221502.82843711093,1730741752,,False,1,a85284be,2024-11-04_18-35-52,11.346985340118408,11.346985340118408,24776,MW-PRD-197955,127.0.0.1,11.346985340118408,1,24,0,0,0,1,1,a85284be
211396.78278908384,1730741780,,False,1,5f2d1d91,2024-11-04_18-36-20,34.95429563522339,34.95429563522339,24852,MW-PRD-197955,127.0.0.1,34.95429563522339,1,7,0,0,0,1,1,5f2d1d91
211396.78278908384,1730741792,,False,1,bce7a581,2024-11-04_18-36-32,34.826584339141846,34.826584339141846,19164,MW-PRD-197955,127.0.0.1,34.826584339141846,1,7,0,0,0,1,1,bce7a581
211396.78278908384,1730741808,,False,1,375aa78a,2024-11-04_18-36-48,34.568448305130005,34.568448305130005,24188,MW-PRD-197955,127.0.0.1,34.568448305130005,1,7,0,0,0,1,1,375aa78a
211396.78278908384,1730741812,,False,1,a6c2646b,2024-11-04_18-36-52,34.65637159347534,34.65637159347534,27824,MW-PRD-197955,127.0.0.1,34.65637159347534,1,7,0,0,0,1,1,a6c2646b
221774.27580424937,1730741821,,False,1,02350076,2024-11-04_18-37-01,36.28657269477844,36.28657269477844,32204,MW-PRD-197955,127.0.0.1,36.28657269477844,1,7,1,0,0,1,1,02350076
221774.27580424937,1730741832,,False,1,9dc78886,2024-11-04_18-37-12,36.501399993896484,36.501399993896484,19480,MW-PRD-197955,127.0.0.1,36.501399993896484,1,7,1,0,0,1,1,9dc78886
221774.27580424937,1730741849,,False,1,ce34bfdf,2024-11-04_18-37-29,36.11757254600525,36.11757254600525,18652,MW-PRD-197955,127.0.0.1,36.11757254600525,1,7,1,0,0,1,1,ce34bfdf
221774.27580424937,1730741853,,False,1,ca5438a6,2024-11-04_18-37-33,36.370431423187256,36.370431423187256,28404,MW-PRD-197955,127.0.0.1,36.370431423187256,1,7,1,0,0,1,1,ca5438a6
211396.78278908384,1730741860,,False,1,4ae14fb9,2024-11-04_18-37-40,34.572237491607666,34.572237491607666,2332,MW-PRD-197955,127.0.0.1,34.572237491607666,1,7,0,0,0,1,1,4ae14fb9
212385.11674370087,1730741869,,False,1,ebf9fe0e,2024-11-04_18-37-49,32.40877866744995,32.40877866744995,28804,MW-PRD-197955,127.0.0.1,32.40877866744995,1,6,0,0,0,1,1,ebf9fe0e
212821.06575451605,1730741889,,False,1,0d367d68,2024-11-04_18-38-09,36.45097541809082,36.45097541809082,30104,MW-PRD-197955,127.0.0.1,36.45097541809082,1,8,0,0,0,1,1,0d367d68
212385.11674370087,1730741890,,False,1,b7d0ea48,2024-11-04_18-38-10,32.44279146194458,32.44279146194458,29164,MW-PRD-197955,127.0.0.1,32.44279146194458,1,6,0,0,0,1,1,b7d0ea48
212821.06575451605,1730741900,,False,1,058a1553,2024-11-04_18-38-20,36.41757678985596,36.41757678985596,38932,MW-PRD-197955,127.0.0.1,36.41757678985596,1,8,0,0,0,1,1,058a1553
212821.06575451605,1730741909,,False,1,fee09bbe,2024-11-04_18-38-29,36.25457310676575,36.25457310676575,22736,MW-PRD-197955,127.0.0.1,36.25457310676575,1,8,0,0,0,1,1,fee09bbe
212385.11674370087,1730741926,,False,1,85c65a71,2024-11-04_18-38-46,32.35249423980713,32.35249423980713,28028,MW-PRD-197955,127.0.0.1,32.35249423980713,1,6,0,0,0,1,1,85c65a71
212821.06575451605,1730741934,,False,1,b04202b0,2024-11-04_18-38-54,36.17805051803589,36.17805051803589,32816,MW-PRD-197955,127.0.0.1,36.17805051803589,1,8,0,0,0,1,1,b04202b0
217740.39835749663,1730741939,,False,1,abbf7e92,2024-11-04_18-38-59,33.88300132751465,33.88300132751465,29648,MW-PRD-197955,127.0.0.1,33.88300132751465,1,6,1,0,0,1,1,abbf7e92
212385.11674370087,1730741946,,False,1,3a29384d,2024-11-04_18-39-06,32.5081787109375,32.5081787109375,14780,MW-PRD-197955,127.0.0.1,32.5081787109375,1,6,0,0,0,1,1,3a29384d
211396.78278908384,1730741965,,False,1,140b5b13,2024-11-04_18-39-25,34.61578154563904,34.61578154563904,36928,MW-PRD-197955,127.0.0.1,34.61578154563904,1,7,0,0,0,1,1,140b5b13
221774.27580424937,1730741974,,False,1,368c5df9,2024-11-04_18-39-34,36.1996750831604,36.1996750831604,38368,MW-PRD-197955,127.0.0.1,36.1996750831604,1,7,1,0,0,1,1,368c5df9
211396.78278908384,1730741978,,False,1,368ae835,2024-11-04_18-39-38,34.7769992351532,34.7769992351532,22040,MW-PRD-197955,127.0.0.1,34.7769992351532,1,7,0,0,0,1,1,368ae835
211396.78278908384,1730741985,,False,1,d2650981,2024-11-04_18-39-45,34.741878509521484,34.741878509521484,14180,MW-PRD-197955,127.0.0.1,34.741878509521484,1,7,0,0,0,1,1,d2650981
221774.27580424937,1730742005,,False,1,9a178180,2024-11-04_18-40-05,36.199676752090454,36.199676752090454,38696,MW-PRD-197955,127.0.0.1,36.199676752090454,1,7,1,0,0,1,1,9a178180
211396.78278908384,1730742013,,False,1,e529d966,2024-11-04_18-40-13,34.71341156959534,34.71341156959534,34972,MW-PRD-197955,127.0.0.1,34.71341156959534,1,7,0,0,0,1,1,e529d966
211396.78278908384,1730742017,,False,1,9a637344,2024-11-04_18-40-17,34.778204679489136,34.778204679489136,19916,MW-PRD-197955,127.0.0.1,34.778204679489136,1,7,0,0,0,1,1,9a637344
221774.27580424937,1730742025,,False,1,b48b0cb2,2024-11-04_18-40-25,36.229575634002686,36.229575634002686,28580,MW-PRD-197955,127.0.0.1,36.229575634002686,1,7,1,0,0,1,1,b48b0cb2
211396.78278908384,1730742044,,False,1,ae495b63,2024-11-04_18-40-44,34.51856517791748,34.51856517791748,29432,MW-PRD-197955,127.0.0.1,34.51856517791748,1,7,0,0,0,1,1,ae495b63
211396.78278908384,1730742052,,False,1,2cb67a4b,2024-11-04_18-40-52,34.502076625823975,34.502076625823975,30580,MW-PRD-197955,127.0.0.1,34.502076625823975,1,7,0,0,0,1,1,2cb67a4b
212821.06575451605,1730742058,,False,1,cc92523b,2024-11-04_18-40-58,36.46180319786072,36.46180319786072,31676,MW-PRD-197955,127.0.0.1,36.46180319786072,1,8,0,0,0,1,1,cc92523b
221392.2447832755,1730742088,,False,1,3544fd24,2024-11-04_18-41-28,58.06685447692871,58.06685447692871,21940,MW-PRD-197955,127.0.0.1,58.06685447692871,1,8,8,0,0,1,1,3544fd24
212821.06575451605,1730742084,,False,1,da9cca69,2024-11-04_18-41-24,36.46168541908264,36.46168541908264,30348,MW-PRD-197955,127.0.0.1,36.46168541908264,1,8,0,0,0,1,1,da9cca69
212821.06575451605,1730742093,,False,1,a34d7068,2024-11-04_18-41-33,36.54553246498108,36.54553246498108,35656,MW-PRD-197955,127.0.0.1,36.54553246498108,1,8,0,0,0,1,1,a34d7068
217740.39835749663,1730742096,,False,1,b90bd422,2024-11-04_18-41-36,34.16508936882019,34.16508936882019,35176,MW-PRD-197955,127.0.0.1,34.16508936882019,1,6,1,0,0,1,1,b90bd422
217740.39835749663,1730742123,,False,1,8bbd256a,2024-11-04_18-42-03,34.150184631347656,34.150184631347656,36028,MW-PRD-197955,127.0.0.1,34.150184631347656,1,6,1,0,0,1,1,8bbd256a
217740.39835749663,1730742127,,False,1,91aad6e6,2024-11-04_18-42-07,34.06867599487305,34.06867599487305,13896,MW-PRD-197955,127.0.0.1,34.06867599487305,1,6,1,0,0,1,1,91aad6e6
217740.39835749663,1730742131,,False,1,61df9b13,2024-11-04_18-42-11,34.29060935974121,34.29060935974121,2660,MW-PRD-197955,127.0.0.1,34.29060935974121,1,6,1,0,0,1,1,61df9b13
217740.39835749663,1730742135,,False,1,a5b907b1,2024-11-04_18-42-15,34.526251792907715,34.526251792907715,29992,MW-PRD-197955,127.0.0.1,34.526251792907715,1,6,1,0,0,1,1,a5b907b1
211396.78278908384,1730742162,,False,1,cdbee79c,2024-11-04_18-42-42,34.72676706314087,34.72676706314087,16068,MW-PRD-197955,127.0.0.1,34.72676706314087,1,7,0,0,0,1,1,cdbee79c
211396.78278908384,1730742166,,False,1,0ed3f3e0,2024-11-04_18-42-46,34.88387870788574,34.88387870788574,35412,MW-PRD-197955,127.0.0.1,34.88387870788574,1,7,0,0,0,1,1,0ed3f3e0
211396.78278908384,1730742170,,False,1,5918573c,2024-11-04_18-42-50,34.7422034740448,34.7422034740448,34880,MW-PRD-197955,127.0.0.1,34.7422034740448,1,7,0,0,0,1,1,5918573c
211396.78278908384,1730742174,,False,1,fb7b2632,2024-11-04_18-42-54,34.754071950912476,34.754071950912476,34224,MW-PRD-197955,127.0.0.1,34.754071950912476,1,7,0,0,0,1,1,fb7b2632
211396.78278908384,1730742201,,False,1,082e8c2b,2024-11-04_18-43-21,34.69468092918396,34.69468092918396,14080,MW-PRD-197955,127.0.0.1,34.69468092918396,1,7,0,0,0,1,1,082e8c2b
211396.78278908384,1730742205,,False,1,d11d7c83,2024-11-04_18-43-25,34.64250326156616,34.64250326156616,34884,MW-PRD-197955,127.0.0.1,34.64250326156616,1,7,0,0,0,1,1,d11d7c83
211396.78278908384,1730742209,,False,1,a16839f6,2024-11-04_18-43-29,34.56365180015564,34.56365180015564,30524,MW-PRD-197955,127.0.0.1,34.56365180015564,1,7,0,0,0,1,1,a16839f6
211396.78278908384,1730742213,,False,1,978d2acc,2024-11-04_18-43-33,34.75227952003479,34.75227952003479,27100,MW-PRD-197955,127.0.0.1,34.75227952003479,1,7,0,0,0,1,1,978d2acc
211396.78278908384,1730742240,,False,1,a5837052,2024-11-04_18-44-00,34.71192526817322,34.71192526817322,16776,MW-PRD-197955,127.0.0.1,34.71192526817322,1,7,0,0,0,1,1,a5837052
212821.06575451605,1730742246,,False,1,d9e29c8e,2024-11-04_18-44-06,36.47585129737854,36.47585129737854,26688,MW-PRD-197955,127.0.0.1,36.47585129737854,1,8,0,0,0,1,1,d9e29c8e
212821.06575451605,1730742250,,False,1,7095ca87,2024-11-04_18-44-10,36.6301543712616,36.6301543712616,37008,MW-PRD-197955,127.0.0.1,36.6301543712616,1,8,0,0,0,1,1,7095ca87
221392.24478327608,1730742301,,False,1,54c7ffa1,2024-11-04_18-45-01,83.60282516479492,83.60282516479492,4028,MW-PRD-197955,127.0.0.1,83.60282516479492,1,8,19,0,0,1,1,54c7ffa1
223666.22559323412,1730742282,,False,1,ded55d0a,2024-11-04_18-44-42,38.080284118652344,38.080284118652344,17596,MW-PRD-197955,127.0.0.1,38.080284118652344,1,8,1,0,0,1,1,ded55d0a
223666.22559323412,1730742288,,False,1,7421fe94,2024-11-04_18-44-48,38.13186717033386,38.13186717033386,35812,MW-PRD-197955,127.0.0.1,38.13186717033386,1,8,1,0,0,1,1,7421fe94
217740.39835749663,1730742288,,False,1,73f5fbf2,2024-11-04_18-44-48,34.10312604904175,34.10312604904175,18356,MW-PRD-197955,127.0.0.1,34.10312604904175,1,6,1,0,0,1,1,73f5fbf2
212385.11674370087,1730742319,,False,1,16f8c619,2024-11-04_18-45-19,33.12570071220398,33.12570071220398,15904,MW-PRD-197955,127.0.0.1,33.12570071220398,1,6,0,0,0,1,1,16f8c619
230551.2714101937,1730742313,,False,1,70be6500,2024-11-04_18-45-13,21.021000862121582,21.021000862121582,30440,MW-PRD-197955,127.0.0.1,21.021000862121582,1,23,20,0,0,1,1,70be6500
211396.78278908384,1730742332,,False,1,44ca6989,2024-11-04_18-45-32,36.05837798118591,36.05837798118591,35232,MW-PRD-197955,127.0.0.1,36.05837798118591,1,7,0,0,0,1,1,44ca6989
240137.82185205433,1730742789,,False,1,66ce45a4,2024-11-04_18-53-09,484.0473725795746,484.0473725795746,6972,MW-PRD-197955,127.0.0.1,484.0473725795746,1,6,0,0,1,1,1,66ce45a4
212385.11674370087,1730742352,,False,1,91d638cc,2024-11-04_18-45-52,34.355239152908325,34.355239152908325,19556,MW-PRD-197955,127.0.0.1,34.355239152908325,1,6,0,0,0,1,1,91d638cc
238694.59217721378,1730742834,,False,1,3d64ffba,2024-11-04_18-53-54,511.03663086891174,511.03663086891174,36144,MW-PRD-197955,127.0.0.1,511.03663086891174,1,7,0,0,1,1,1,3d64ffba
238694.59217721378,1730742844,,False,1,cb1d8be9,2024-11-04_18-54-04,506.89608669281006,506.89608669281006,21696,MW-PRD-197955,127.0.0.1,506.89608669281006,1,7,0,0,1,1,1,cb1d8be9
221121.21939861277,1730742407,,False,1,c297f8a8,2024-11-04_18-46-47,50.33620500564575,50.33620500564575,16336,MW-PRD-197955,127.0.0.1,50.33620500564575,1,13,1,0,0,1,1,c297f8a8
