datetime,pred,kWh,seasonality
2023-07-02 17:00:00,4543133.738799237,4777017.23025,168
2023-07-02 18:00:00,4835969.015981741,5028645.63275,168
2023-07-02 19:00:00,4936713.722479958,5059314.291875,168
2023-07-02 20:00:00,4914162.040883645,5044363.519875,168
2023-07-02 21:00:00,4893539.14412294,5012898.9125,168
2023-07-02 22:00:00,4906580.892779779,5050708.621,168
2023-07-02 23:00:00,4558811.040288158,4761913.497625,168
2023-07-03 00:00:00,4479047.847830579,4531579.652999999,168
2023-07-03 01:00:00,4350627.848923683,4411999.596875,168
2023-07-03 02:00:00,4295222.323899865,4333519.314125,168
2023-07-03 03:00:00,4202532.67856662,4204024.322625,168
2023-07-03 04:00:00,4142717.7570812777,4128770.867,168
2023-07-03 05:00:00,4517678.2096080035,4465603.84675,168
2023-07-03 06:00:00,5297257.601043761,5238514.2405,168
2023-07-03 07:00:00,6020528.008006357,5975573.137375,168
2023-07-03 08:00:00,6443316.006384701,6330126.298874999,168
2023-07-03 09:00:00,6471157.871865645,6339004.248625001,168
2023-07-03 10:00:00,6568677.395151816,6451519.0967500005,168
2023-07-03 11:00:00,6741610.54326912,6659334.7042499995,168
2023-07-03 12:00:00,6405837.548085503,6297372.454,168
2023-07-03 13:00:00,6461377.740934737,6263059.0505,168
2023-07-03 14:00:00,6387437.231129564,6126278.593125001,168
2023-07-03 15:00:00,6265937.075698614,6012249.762124999,168
2023-07-03 16:00:00,6168332.789893426,5958786.069125,168
2023-07-03 17:00:00,6105373.916057393,5909348.124500001,168
2023-07-03 18:00:00,6196467.051296063,5983329.107125,168
2023-07-03 19:00:00,6066626.656459115,5874202.09325,168
2023-07-03 20:00:00,5854926.286841303,5718628.883125001,168
2023-07-03 21:00:00,5746911.606411435,5656686.241375,168
2023-07-03 22:00:00,5636420.114443734,5602387.7265,168
2023-07-03 23:00:00,5285994.426169142,5194917.779625,168
2023-07-04 00:00:00,4785387.590036176,4984820.305,168
2023-07-04 01:00:00,4607899.495692924,4824486.195875,168
2023-07-04 02:00:00,4468300.344228238,4642583.113125,168
2023-07-04 03:00:00,4274426.931728937,4478557.040624999,168
2023-07-04 04:00:00,4147721.578485325,4365142.476,168
2023-07-04 05:00:00,4476373.9459726885,4722788.48875,168
2023-07-04 06:00:00,5164656.952842385,5384357.5825,168
2023-07-04 07:00:00,5859349.339007795,6066712.083375,168
2023-07-04 08:00:00,6226848.526137821,6393172.818875,168
2023-07-04 09:00:00,6258228.160988376,6424697.614625,168
2023-07-04 10:00:00,6333747.174062483,6493071.5057500005,168
2023-07-04 11:00:00,6517691.607433915,6685052.17625,168
2023-07-04 12:00:00,6122790.591388561,6293650.576,168
2023-07-04 13:00:00,6136303.738703065,6301211.6055,168
2023-07-04 14:00:00,6024633.1076831,6172996.461124999,168
2023-07-04 15:00:00,5980555.450103827,6133324.582125001,168
2023-07-04 16:00:00,5980146.088063806,6074333.467125,168
2023-07-04 17:00:00,5978155.7368863,6032271.8555,168
2023-07-04 18:00:00,6036426.675923169,6097641.604125,168
2023-07-04 19:00:00,5875987.543008581,6002771.80225,168
2023-07-04 20:00:00,5673723.486039296,5816234.230125,168
2023-07-04 21:00:00,5559979.671000853,5722594.104374999,168
2023-07-04 22:00:00,5467074.996205561,5665226.8755,168
2023-07-04 23:00:00,5080678.200337321,5263810.021625,168
2023-07-05 00:00:00,4904778.463184543,4972959.776,168
2023-07-05 01:00:00,4719659.623498224,4810859.865875,168
2023-07-05 02:00:00,4551528.475593053,4671729.241125,168
2023-07-05 03:00:00,4389878.295565754,4523665.997625,168
2023-07-05 04:00:00,4268552.683549568,4416941.465,168
2023-07-05 05:00:00,4562601.833573997,4743397.38475,168
2023-07-05 06:00:00,5273780.5660412535,5462736.7915,168
2023-07-05 07:00:00,6015436.444901466,6167420.440375,168
2023-07-05 08:00:00,6427400.551765136,6567198.600875,168
2023-07-05 09:00:00,6476332.13288179,6688324.765625,168
2023-07-05 10:00:00,6579458.526914179,6861892.08675,168
2023-07-05 11:00:00,6655683.713052675,7002843.98725,168
2023-07-05 12:00:00,6275310.968510076,6571904.007999999,168
2023-07-05 13:00:00,6252008.741374798,6529628.276500001,168
2023-07-05 14:00:00,6211091.544756867,6329183.892124999,168
2023-07-05 15:00:00,6157232.73352994,6179490.646125,168
2023-07-05 16:00:00,6059494.28095407,6071185.955125,168
2023-07-05 17:00:00,5953331.898138039,6024212.3375,168
2023-07-05 18:00:00,5997064.5038160235,6104820.261124999,168
2023-07-05 19:00:00,5879632.708874881,5960936.55625,168
2023-07-05 20:00:00,5675470.763429455,5722960.205125,168
2023-07-05 21:00:00,5563833.676697478,5625310.025375,168
2023-07-05 22:00:00,5498993.780652322,5556457.9315,168
2023-07-05 23:00:00,5111160.72859323,5239181.342625,168
2023-07-06 00:00:00,4858226.550352313,4945640.501,168
2023-07-06 01:00:00,4681319.6495195255,4774176.813875,168
2023-07-06 02:00:00,4544714.640641026,4705956.008125,168
2023-07-06 03:00:00,4365020.856363572,4536188.138625001,168
2023-07-06 04:00:00,4229081.735459685,4404050.0479999995,168
2023-07-06 05:00:00,4527369.246739864,4728756.84275,168
2023-07-06 06:00:00,5223674.480943389,5400589.2045,168
2023-07-06 07:00:00,5920171.807385139,6062532.747375,168
2023-07-06 08:00:00,6316258.016904004,6308385.804874999,168
2023-07-06 09:00:00,6359107.619114898,6236908.710625,168
2023-07-06 10:00:00,6497748.078503802,6379117.2897499995,168
2023-07-06 11:00:00,6695284.259666599,6516994.548250001,168
2023-07-06 12:00:00,6381830.3293669075,6160798.201,168
2023-07-06 13:00:00,6438553.872116648,6179516.0805,168
2023-07-06 14:00:00,6383782.939573459,6109938.270125,168
2023-07-06 15:00:00,6311099.53153985,6028090.579125,168
2023-07-06 16:00:00,6319538.221245289,5984295.572125,168
2023-07-06 17:00:00,6313592.63715031,5913353.871499999,168
2023-07-06 18:00:00,6426697.365917511,5980830.565125,168
2023-07-06 19:00:00,6207967.848978825,5890981.731249999,168
2023-07-06 20:00:00,5842594.080913238,5717842.957125001,168
2023-07-06 21:00:00,5635083.983431868,5623975.988375001,168
2023-07-06 22:00:00,5518872.745647021,5609448.6844999995,168
2023-07-06 23:00:00,5155867.417805575,5241972.198625,168
2023-07-07 00:00:00,4901577.725270227,4989902.75,168
2023-07-07 01:00:00,4753902.7836099565,4782990.377875,168
2023-07-07 02:00:00,4568769.2864470035,4628228.084125,168
2023-07-07 03:00:00,4407449.554105438,4464664.740625,168
2023-07-07 04:00:00,4266635.220220029,4363396.524,168
2023-07-07 05:00:00,4570450.069189824,4664438.73575,168
2023-07-07 06:00:00,5279566.094512433,5312713.0105,168
2023-07-07 07:00:00,6021060.477349535,5906990.845375,168
2023-07-07 08:00:00,6398543.249275029,6197744.809875,168
2023-07-07 09:00:00,6471373.407891251,6225793.532625,168
2023-07-07 10:00:00,6593338.98827111,6331824.12875,168
2023-07-07 11:00:00,6739192.651527151,6440100.57325,168
2023-07-07 12:00:00,6372643.221439242,6081924.676,168
2023-07-07 13:00:00,6303890.263549581,6068991.7225,168
2023-07-07 14:00:00,6221439.962407686,5992592.381124999,168
2023-07-07 15:00:00,6070118.615348525,5896814.116125001,168
2023-07-07 16:00:00,5980129.520331383,5803598.903125,168
2023-07-07 17:00:00,6030037.144676514,5853227.2355,168
2023-07-07 18:00:00,6105138.2329889685,5982935.280125,168
2023-07-07 19:00:00,5962705.295923404,5891643.86425,168
2023-07-07 20:00:00,5789043.673463136,5672605.423125001,168
2023-07-07 21:00:00,5669819.088092215,5578344.2653749995,168
2023-07-07 22:00:00,5640174.444250919,5537549.7685,168
2023-07-07 23:00:00,5341347.6076631695,5251386.533625,168
2023-07-08 00:00:00,4905123.233970694,5081150.291,168
2023-07-08 01:00:00,4698476.950059712,4862024.586375,168
2023-07-08 02:00:00,4546192.485606819,4643104.6123750005,168
2023-07-08 03:00:00,4348055.163448222,4400429.887875,168
2023-07-08 04:00:00,4126020.3575763926,4193976.8175,168
2023-07-08 05:00:00,4147806.198269978,4255116.5907499995,168
2023-07-08 06:00:00,4323086.066282794,4447707.7655,168
2023-07-08 07:00:00,4491020.2275961265,4656275.0505,168
2023-07-08 08:00:00,4767000.086015873,4975028.8651250005,168
2023-07-08 09:00:00,4969797.23736652,5195830.66225,168
2023-07-08 10:00:00,5021845.386513941,5333116.23475,168
2023-07-08 11:00:00,5083226.195278883,5352051.309375,168
2023-07-08 12:00:00,5043023.546450444,5225632.585375,168
2023-07-08 13:00:00,4938499.71676264,5090428.914125,168
2023-07-08 14:00:00,4801544.463860035,4952516.958125,168
2023-07-08 15:00:00,4731117.544644073,4867355.288125,168
2023-07-08 16:00:00,4790204.311900847,4842019.529875,168
2023-07-08 17:00:00,4910404.058519825,4978752.15025,168
2023-07-08 18:00:00,5065741.833122313,5156725.2805,168
2023-07-08 19:00:00,5049544.507821187,5181208.408125,168
2023-07-08 20:00:00,4985158.332560889,5055682.490499999,168
2023-07-08 21:00:00,4938075.392988451,5032494.029874999,168
2023-07-08 22:00:00,4997973.55821126,5098684.836999999,168
2023-07-08 23:00:00,4768991.708847269,4860945.25375,168
2023-07-09 00:00:00,4488315.417317949,4672638.82,168
2023-07-09 01:00:00,4340665.486711584,4525891.42875,168
2023-07-09 02:00:00,4211827.46281977,4356947.956625,168
2023-07-09 03:00:00,4021920.7836636305,4158299.119,168
2023-07-09 04:00:00,3817261.542321056,3971635.684125,168
2023-07-09 05:00:00,3731572.641395986,3905643.5631250003,168
2023-07-09 06:00:00,3795984.805095017,3928504.459375,168
2023-07-09 07:00:00,3878805.3688292503,3999995.3575,168
2023-07-09 08:00:00,4113167.9151438177,4186828.5117500005,168
2023-07-09 09:00:00,4350637.614103533,4373169.43375,168
2023-07-09 10:00:00,4454944.385517679,4481764.819999999,168
2023-07-09 11:00:00,4568955.387577064,4599156.533375,168
2023-07-09 12:00:00,4552838.869160011,4619495.963749999,168
2023-07-09 13:00:00,4424003.8090287745,4507231.470125,168
2023-07-09 14:00:00,4306997.192491539,4420652.534625,168
2023-07-09 15:00:00,4350474.634017482,4458533.773125,168
2023-07-09 16:00:00,4441090.521710627,4620088.029124999,168
2023-07-09 17:00:00,4706925.3168646395,4846375.85325,168
2023-07-09 18:00:00,5007047.800083816,5112530.135749999,168
2023-07-09 19:00:00,5094791.5448156,5193047.658875,168
2023-07-09 20:00:00,5113009.938463829,5164776.804874999,168
2023-07-09 21:00:00,5106607.082297221,5197100.5665,168
2023-07-09 22:00:00,5146755.764877968,5262806.0819999995,168
2023-07-09 23:00:00,4832357.983191468,4907281.339625,168
2023-07-10 00:00:00,4489141.26476267,4682545.051,168
2023-07-10 01:00:00,4337710.559087001,4532423.626875,168
2023-07-10 02:00:00,4267373.881210841,4460769.972125,168
2023-07-10 03:00:00,4142027.0114006624,4323827.022625,168
2023-07-10 04:00:00,4063527.540124543,4263008.296999999,168
2023-07-10 05:00:00,4386968.319072641,4605152.3467500005,168
2023-07-10 06:00:00,5135063.705408022,5330506.9245,168
2023-07-10 07:00:00,5836827.151595093,6112326.848375,168
2023-07-10 08:00:00,6228959.459787197,6542202.144875,168
2023-07-10 09:00:00,6272254.738019757,6608214.850625,168
2023-07-10 10:00:00,6360782.679170124,6684080.48375,168
2023-07-10 11:00:00,6539577.358937517,6774555.01725,168
2023-07-10 12:00:00,6200821.531044595,6422013.18,168
2023-07-10 13:00:00,6222195.488156401,6433928.609499999,168
2023-07-10 14:00:00,6125857.562209852,6353133.057124999,168
2023-07-10 15:00:00,5997684.97261063,6292348.492125,168
2023-07-10 16:00:00,5942431.887997985,6197352.953125,168
2023-07-10 17:00:00,5908124.60509216,6161493.9325,168
2023-07-10 18:00:00,5972878.656428061,6227695.027125,168
2023-07-10 19:00:00,5893491.640693203,6112485.20625,168
2023-07-10 20:00:00,5699483.11668171,5970819.678125001,168
2023-07-10 21:00:00,5594041.103807926,5848066.525375,168
2023-07-10 22:00:00,5528774.796389863,5793474.2555,168
2023-07-10 23:00:00,5143111.449140646,5406733.160625,168
2023-07-11 00:00:00,4954491.167480059,5124123.972,168
2023-07-11 01:00:00,4793435.610024296,4942562.366875,168
2023-07-11 02:00:00,4621855.507915765,4801411.689125,168
2023-07-11 03:00:00,4432360.256747484,4613385.415624999,168
2023-07-11 04:00:00,4310167.803455517,4466598.841,168
2023-07-11 05:00:00,4648871.281706423,4745019.56475,168
2023-07-11 06:00:00,5319928.793824285,5457387.6095,168
2023-07-11 07:00:00,5999612.684545219,6148260.154375,168
2023-07-11 08:00:00,6367504.751462109,6510598.9418750005,168
2023-07-11 09:00:00,6395125.033204563,6605165.6096250005,168
2023-07-11 10:00:00,6446211.245564848,6713533.075750001,168
2023-07-11 11:00:00,6649020.951571979,6780504.54325,168
2023-07-11 12:00:00,6249968.42236609,6492299.427,168
2023-07-11 13:00:00,6261294.324436255,6539997.7345,168
2023-07-11 14:00:00,6119425.410872564,6487995.331125,168
2023-07-11 15:00:00,6080154.462019227,6425217.1431249995,168
2023-07-11 16:00:00,6038395.922606252,6381411.652125,168
2023-07-11 17:00:00,6026240.024817258,6394850.3535,168
2023-07-11 18:00:00,6084043.696490973,6481769.7681249995,168
2023-07-11 19:00:00,5952441.329082817,6391051.12125,168
2023-07-11 20:00:00,5783095.01380261,6207954.833125,168
2023-07-11 21:00:00,5691930.78888277,6002422.213375,168
2023-07-11 22:00:00,5636025.994725339,5749402.0065,168
2023-07-11 23:00:00,5273707.187393658,5379409.295625,168
2023-07-12 00:00:00,4912297.774411291,5126754.512,168
2023-07-12 01:00:00,4740031.956622124,4900244.893874999,168
2023-07-12 02:00:00,4579714.604625642,4818173.283125,168
2023-07-12 03:00:00,4415074.551365726,4642539.225625001,168
2023-07-12 04:00:00,4301005.532435901,4547749.623,168
2023-07-12 05:00:00,4603374.702988826,4893098.4657499995,168
2023-07-12 06:00:00,5323489.44261229,5628502.943499999,168
2023-07-12 07:00:00,6050875.885670029,6310148.385375001,168
2023-07-12 08:00:00,6457371.606256448,6609374.404874999,168
2023-07-12 09:00:00,6496954.13291809,6753040.296625,168
2023-07-12 10:00:00,6624059.94789362,6952138.406749999,168
2023-07-12 11:00:00,6722151.781418987,7129770.560249999,168
2023-07-12 12:00:00,6274682.048189193,6874627.001,168
2023-07-12 13:00:00,6212515.608802453,6942636.7905,168
2023-07-12 14:00:00,6134509.246110834,6804889.829125,168
2023-07-12 15:00:00,6037161.826220579,6696405.036125,168
2023-07-12 16:00:00,5959876.327328883,6657128.426124999,168
2023-07-12 17:00:00,5918326.388238572,6560615.0725,168
2023-07-12 18:00:00,5972058.966799356,6572825.055125,168
2023-07-12 19:00:00,5844889.137495287,6323246.912249999,168
2023-07-12 20:00:00,5610669.537936434,6005315.813125001,168
2023-07-12 21:00:00,5493613.837588012,5761885.233375001,168
2023-07-12 22:00:00,5424235.069320217,5646591.0295,168
2023-07-12 23:00:00,5062985.8079082295,5263604.527625,168
2023-07-13 00:00:00,4745369.404531673,5001240.091,168
2023-07-13 01:00:00,4559239.188429125,4794450.999875,168
2023-07-13 02:00:00,4439672.6470966935,4710275.428125,168
2023-07-13 03:00:00,4261784.36043416,4517655.112625001,168
2023-07-13 04:00:00,4139836.692631513,4387517.722,168
2023-07-13 05:00:00,4439314.765842721,4669346.15475,168
2023-07-13 06:00:00,5105338.298052676,5354038.4465,168
2023-07-13 07:00:00,5767396.1559671685,6076904.348375,168
2023-07-13 08:00:00,6072239.39507433,6517393.475875,168
2023-07-13 09:00:00,6050144.671434775,6517416.124624999,168
2023-07-13 10:00:00,6161734.05986128,6575506.571749999,168
2023-07-13 11:00:00,6291535.07336238,6669320.524250001,168
2023-07-13 12:00:00,5953811.864578716,6282126.688,168
2023-07-13 13:00:00,5961438.531204358,6273507.969500001,168
2023-07-13 14:00:00,5889045.870264836,6115876.702125001,168
2023-07-13 15:00:00,5842974.424399056,5961596.010125,168
2023-07-13 16:00:00,5856047.008670516,5895844.333125,168
2023-07-13 17:00:00,5819433.005143732,5877450.3145,168
2023-07-13 18:00:00,5882549.785641931,5904997.427125,168
2023-07-13 19:00:00,5728569.764479861,5819205.54525,168
2023-07-13 20:00:00,5474729.103786573,5666774.883125,168
2023-07-13 21:00:00,5323209.324255645,5576212.008374999,168
2023-07-13 22:00:00,5231416.671474934,5499229.9865,168
2023-07-13 23:00:00,4871813.704442546,5149153.829624999,168
2023-07-14 00:00:00,4709805.583658345,4877735.056,168
2023-07-14 01:00:00,4537498.020881556,4707708.129875,168
2023-07-14 02:00:00,4354085.108173728,4589595.633125,168
2023-07-14 03:00:00,4193233.5307219923,4420372.357625,168
2023-07-14 04:00:00,4038572.3530740365,4304668.594,168
2023-07-14 05:00:00,4351854.301227078,4580502.5057500005,168
2023-07-14 06:00:00,5051031.95175451,5191590.3305,168
