loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/num_leaves,config/learning_rate,config/n_estimators,config/subsample,config/reg_alpha,config/reg_lambda,logdir
282659.5970013757,1732979752,,False,1,429aec1f,2024-11-30_16-15-52,39.8841335773468,39.8841335773468,10596,MW-PRD-197955,127.0.0.1,39.8841335773468,1,65,0.19524975996075164,454,0.7396433067538534,89.73350554955013,8.359020541412285,429aec1f
297918.2957280015,1732979767,,False,1,54516577,2024-11-30_16-16-07,43.328437089920044,43.328437089920044,32576,MW-PRD-197955,127.0.0.1,43.328437089920044,1,77,0.16382746142742569,449,0.7978013742979669,91.18158731716764,96.88094923648158,54516577
1205286.0785594648,1732979770,,False,1,f902d030,2024-11-30_16-16-10,34.749794721603394,34.749794721603394,39032,MW-PRD-197955,127.0.0.1,34.749794721603394,1,23,3.984674889003839e-06,459,0.6652241062904362,90.15742522683787,50.573524082275775,f902d030
1205167.0239888316,1732979778,,False,1,f267ada7,2024-11-30_16-16-18,33.53662109375,33.53662109375,33640,MW-PRD-197955,127.0.0.1,33.53662109375,1,21,5.7558827446027236e-06,518,0.7398056100406881,68.86019285246864,58.97693097419841,f267ada7
290081.6224867165,1732979789,,False,1,6ccd7f91,2024-11-30_16-16-29,33.36633896827698,33.36633896827698,24580,MW-PRD-197955,127.0.0.1,33.36633896827698,1,21,0.42669845486755553,510,0.6705892495883825,99.41497979290962,59.42052114462692,6ccd7f91
275593.4588857616,1732979800,,False,1,b95b6cc5,2024-11-30_16-16-40,34.122881174087524,34.122881174087524,24364,MW-PRD-197955,127.0.0.1,34.122881174087524,1,22,0.03274295529357632,512,0.6658508913852019,99.9985242113607,58.25404481585948,b95b6cc5
1125943.8948246706,1732979813,,False,1,9a1936ae,2024-11-30_16-16-53,33.60179281234741,33.60179281234741,16128,MW-PRD-197955,127.0.0.1,33.60179281234741,1,22,0.0012412573796118835,498,0.7978701354604653,68.28596179108622,50.28383896730768,9a1936ae
282887.54373681644,1732979826,,False,1,0a1dbc9f,2024-11-30_16-17-06,38.96664571762085,38.96664571762085,44524,MW-PRD-197955,127.0.0.1,38.96664571762085,1,67,0.032970954149597956,413,0.7051467116681346,99.93757562867023,53.39164633627457,0a1dbc9f
273691.4205645106,1732979832,,False,1,d1a1750a,2024-11-30_16-17-12,36.80801820755005,36.80801820755005,26088,MW-PRD-197955,127.0.0.1,36.80801820755005,1,32,0.03159614770275216,412,0.705056506491657,77.27666495851953,40.08770903638739,d1a1750a
269294.88352772995,1732979841,,False,1,e405758f,2024-11-30_16-17-21,38.32848238945007,38.32848238945007,16832,MW-PRD-197955,127.0.0.1,38.32848238945007,1,33,0.028500805869728103,414,0.709530764837004,76.34310335732637,36.517185909845004,e405758f
